L,O,1
1500.72,-8.63,-39.15
1500.73,-8.69,-39.18
1500.74,-8.55,-39.2
1500.75,-7.69,-39.2
1500.76,-7.39,-39.27
1500.77,-7.4,-39.3
1500.78,-7.47,-39.31
1500.79,-7.56,-39.28
1500.8,-7.68,-39.32
1500.81,-7.87,-39.33
1500.82,-8.08,-39.31
1500.83,-8.3,-39.31
1500.84,-8.54,-39.24
1500.85,-8.85,-39.17
1500.86,-9.15,-39.25
1500.87,-9.36,-39.1
1500.88,-9.48,-39.07
1500.89,-9.59,-39.04
1500.9,-9.75,-39.01
1500.91,-9.89,-38.97
1500.92,-9.93,-38.96
1500.93,-9.81,-38.96
1500.94,-9.77,-38.97
1500.95,-9.88,-38.9
1500.96,-10.02,-38.9
1500.97,-9.99,-38.93
1500.98,-9.9,-38.91
1500.99,-9.84,-38.86
1501.0,-9.89,-38.87
1501.01,-9.99,-38.89
1501.02,-10.0,-38.87
1501.03,-9.91,-38.93
1501.04,-9.83,-38.9
1501.05,-9.83,-38.87
1501.06,-9.86,-38.89
1501.07,-9.85,-38.87
1501.08,-9.77,-38.94
1501.09,-9.69,-38.96
1501.1,-9.65,-39.03
1501.11,-9.64,-38.95
1501.12,-9.75,-38.97
1501.13,-9.63,-39.0
1501.14,-9.54,-39.01
1501.15,-9.5,-38.98
1501.16,-9.54,-38.98
1501.17,-9.76,-38.88
1501.18,-9.69,-38.87
1501.19,-9.44,-38.95
1501.2,-9.37,-38.96
1501.21,-9.55,-38.82
1501.22,-9.6,-38.92
1501.23,-8.57,-39.06
1501.24,-8.46,-38.94
1501.25,-8.75,-38.85
1501.26,-10.17,-38.69
1501.27,-10.03,-38.76
1501.28,-9.89,-38.74
1501.29,-9.79,-38.79
1501.3,-9.68,-38.82
1501.31,-9.57,-38.87
1501.32,-9.46,-38.9
1501.33,-9.37,-38.9
1501.34,-9.31,-38.95
1501.35,-9.29,-38.91
1501.36,-9.12,-38.85
1501.37,-9.05,-38.92
1501.38,-8.99,-38.95
1501.39,-8.93,-38.99
1501.4,-8.88,-39.02
1501.41,-8.82,-39.06
1501.42,-8.77,-39.09
1501.43,-8.71,-39.13
1501.44,-8.55,-39.09
1501.45,-8.68,-38.93
1501.46,-9.01,-38.92
1501.47,-8.78,-38.98
1501.48,-8.59,-38.95
1501.49,-8.51,-38.97
1501.5,-8.49,-38.89
1501.51,-8.5,-38.96
1501.52,-8.51,-38.98
1501.53,-8.46,-39.03
1501.54,-8.28,-39.06
1501.55,-8.23,-39.06
1501.56,-8.23,-39.13
1501.57,-8.21,-39.12
1501.58,-8.21,-39.15
1501.59,-8.21,-39.23
1501.6,-8.22,-39.14
1501.61,-8.28,-39.29
1501.62,-8.38,-39.19
1501.63,-8.48,-39.17
1501.64,-8.58,-39.29
1501.65,-8.72,-39.29
1501.66,-8.82,-39.28
1501.67,-8.05,-39.51
1501.68,-7.34,-39.33
1501.69,-7.76,-39.3
1501.7,-8.39,-39.28
1501.71,-9.08,-39.21
1501.72,-9.59,-39.15
1501.73,-9.86,-39.1
1501.74,-9.97,-39.12
1501.75,-10.03,-39.16
1501.76,-10.06,-39.2
1501.77,-10.03,-39.23
1501.78,-10.0,-39.31
1501.79,-9.93,-39.36
1501.8,-9.86,-39.37
1501.81,-9.88,-39.39
1501.82,-9.88,-39.37
1501.83,-9.81,-39.41
1501.84,-9.77,-39.44
1501.85,-9.72,-39.5
1501.86,-9.65,-39.46
1501.87,-9.63,-39.46
1501.88,-9.66,-39.45
1501.89,-9.79,-39.39
1501.9,-9.85,-39.36
1501.91,-9.86,-39.39
1501.92,-9.62,-39.48
1501.93,-9.59,-39.47
1501.94,-9.6,-39.45
1501.95,-9.62,-39.42
1501.96,-9.63,-39.4
1501.97,-9.64,-39.38
1501.98,-9.66,-39.35
1501.99,-9.66,-39.32
1502.0,-9.64,-39.2
1502.01,-9.63,-39.16
1502.02,-9.51,-39.14
1502.03,-8.24,-39.51
1502.04,-8.38,-39.35
1502.05,-8.53,-39.3
1502.06,-8.88,-39.16
1502.07,-9.89,-38.91
1502.08,-9.99,-38.85
1502.09,-9.82,-38.9
1502.1,-9.69,-38.93
1502.11,-9.56,-38.92
1502.12,-9.44,-39.01
1502.13,-9.22,-39.03
1502.14,-8.91,-39.01
1502.15,-8.8,-38.92
1502.16,-8.73,-38.96
1502.17,-8.66,-38.9
1502.18,-8.57,-38.88
1502.19,-8.52,-38.9
1502.2,-8.45,-38.83
1502.21,-8.37,-38.83
1502.22,-8.28,-38.72
1502.23,-8.11,-38.82
1502.24,-7.98,-38.8
1502.25,-7.92,-38.84
1502.26,-7.89,-38.82
1502.27,-7.88,-38.83
1502.28,-7.85,-38.76
1502.29,-7.85,-38.75
1502.3,-7.83,-38.76
1502.31,-7.85,-38.76
1502.32,-7.87,-38.73
1502.33,-7.92,-38.78
1502.34,-7.97,-38.77
1502.35,-8.07,-38.8
1502.36,-8.16,-38.74
1502.37,-8.27,-38.82
1502.38,-8.41,-38.79
1502.39,-8.57,-38.69
1502.4,-8.77,-38.68
1502.41,-8.93,-38.64
1502.42,-9.11,-38.65
1502.43,-9.26,-38.7
1502.44,-9.42,-38.68
1502.45,-9.61,-38.68
1502.46,-9.7,-38.6
1502.47,-9.75,-38.59
1502.48,-9.79,-38.51
1502.49,-9.87,-38.55
1502.5,-9.87,-38.58
1502.51,-9.87,-38.57
1502.52,-9.85,-38.55
1502.53,-9.82,-38.62
1502.54,-9.87,-38.57
1502.55,-9.94,-38.49
1502.56,-9.95,-38.48
1502.57,-9.91,-38.48
1502.58,-9.92,-38.51
1502.59,-9.95,-38.54
1502.6,-9.99,-38.55
1502.61,-9.98,-38.49
1502.62,-9.94,-38.56
1502.63,-9.91,-38.58
1502.64,-9.88,-38.54
1502.65,-9.87,-38.49
1502.66,-9.81,-38.57
1502.67,-9.77,-38.52
1502.68,-9.69,-38.61
1502.69,-9.67,-38.53
1502.7,-9.69,-38.55
1502.71,-9.7,-38.56
1502.72,-9.71,-38.56
1502.73,-9.72,-38.57
1502.74,-9.72,-38.57
1502.75,-9.5,-38.6
1502.76,-9.38,-38.53
1502.77,-9.21,-38.59
1502.78,-10.03,-38.42
1502.79,-9.98,-38.54
1502.8,-9.89,-38.64
1502.81,-9.58,-38.78
1502.82,-9.71,-38.73
1502.83,-9.64,-38.78
1502.84,-9.58,-38.83
1502.85,-9.44,-38.95
1502.86,-8.46,-39.01
1502.87,-8.09,-38.72
1502.88,-9.46,-39.03
1502.89,-9.44,-39.07
1502.9,-9.18,-39.21
1502.91,-7.9,-38.98
1502.92,-7.91,-39.02
1502.93,-7.93,-39.08
1502.94,-7.94,-39.12
1502.95,-7.88,-39.15
1502.96,-7.79,-39.17
1502.97,-7.78,-39.24
1502.98,-7.78,-39.25
1502.99,-7.8,-39.29
1503.0,-7.8,-39.28
1503.01,-7.81,-39.29
1503.02,-7.82,-39.29
1503.03,-7.85,-39.33
1503.04,-7.88,-39.3
1503.05,-7.94,-39.26
1503.06,-7.97,-39.33
1503.07,-8.02,-39.38
1503.08,-8.07,-39.44
1503.09,-8.13,-39.45
1503.1,-8.23,-39.47
1503.11,-8.31,-39.52
1503.12,-8.41,-39.65
1503.13,-8.51,-39.66
1503.14,-8.64,-39.6
1503.15,-8.81,-39.54
1503.16,-8.93,-39.57
1503.17,-9.05,-39.53
1503.18,-9.16,-39.53
1503.19,-9.27,-39.42
1503.2,-9.41,-39.41
1503.21,-9.51,-39.43
1503.22,-9.6,-39.36
1503.23,-9.7,-39.36
1503.24,-9.76,-39.29
1503.25,-9.84,-39.22
1503.26,-9.91,-39.19
1503.27,-9.98,-39.16
1503.28,-9.98,-39.14
1503.29,-9.96,-39.14
1503.3,-9.96,-39.1
1503.31,-10.0,-39.13
1503.32,-10.07,-39.05
1503.33,-10.06,-39.03
1503.34,-9.97,-39.09
1503.35,-9.95,-38.98
1503.36,-9.96,-38.97
1503.37,-10.04,-38.87
1503.38,-10.07,-38.88
1503.39,-10.03,-38.81
1503.4,-10.07,-38.75
1503.41,-10.09,-38.78
1503.42,-10.15,-38.7
1503.43,-10.25,-38.65
1503.44,-10.25,-38.62
1503.45,-10.18,-38.64
1503.46,-10.12,-38.67
1503.47,-10.05,-38.7
1503.48,-9.99,-38.73
1503.49,-9.92,-38.75
1503.5,-9.86,-38.78
1503.51,-9.79,-38.81
1503.52,-9.61,-38.64
1503.53,-9.36,-38.58
1503.54,-9.22,-38.56
1503.55,-9.14,-38.48
1503.56,-9.05,-38.46
1503.57,-9.01,-38.44
1503.58,-8.97,-38.44
1503.59,-8.89,-38.53
1503.6,-8.84,-38.42
1503.61,-8.81,-38.39
1503.62,-8.75,-38.45
1503.63,-8.73,-38.37
1503.64,-8.7,-38.35
1503.65,-8.69,-38.38
1503.66,-8.67,-38.33
1503.67,-8.6,-38.32
1503.68,-8.55,-38.38
1503.69,-8.47,-38.32
1503.7,-8.46,-38.31
1503.71,-8.42,-38.3
1503.72,-8.39,-38.28
1503.73,-8.36,-38.32
1503.74,-8.35,-38.24
1503.75,-8.32,-38.26
1503.76,-8.32,-38.32
1503.77,-8.31,-38.2
1503.78,-8.3,-38.24
1503.79,-8.3,-38.24
1503.8,-8.3,-38.24
1503.81,-8.32,-38.22
1503.82,-8.34,-38.26
1503.83,-8.37,-38.25
1503.84,-8.39,-38.26
1503.85,-8.41,-38.25
1503.86,-8.46,-38.31
1503.87,-8.51,-38.26
1503.88,-8.56,-38.32
1503.89,-8.62,-38.34
1503.9,-8.68,-38.34
1503.91,-8.75,-38.28
1503.92,-8.83,-38.34
1503.93,-8.88,-38.3
1503.94,-8.98,-38.35
1503.95,-9.06,-38.33
1503.96,-9.14,-38.38
1503.97,-9.21,-38.4
1503.98,-9.33,-38.38
1503.99,-9.45,-38.44
1504.0,-9.52,-38.35
1504.01,-9.57,-38.39
1504.02,-9.64,-38.31
1504.03,-9.74,-38.34
1504.04,-9.88,-38.3
1504.05,-9.94,-38.37
1504.06,-9.93,-38.34
1504.07,-9.89,-38.41
1504.08,-9.94,-38.37
1504.09,-9.99,-38.4
1504.1,-10.03,-38.39
1504.11,-9.98,-38.37
1504.12,-9.95,-38.43
1504.13,-9.94,-38.47
1504.14,-9.95,-38.46
1504.15,-10.03,-38.45
1504.16,-10.08,-38.43
1504.17,-10.09,-38.45
1504.18,-10.06,-38.47
1504.19,-10.03,-38.54
1504.2,-10.2,-38.47
1504.21,-10.32,-38.49
1504.22,-10.33,-38.62
1504.23,-10.32,-38.62
1504.24,-10.3,-38.62
1504.25,-10.29,-38.62
1504.26,-10.28,-38.62
1504.27,-10.27,-38.62
1504.28,-10.26,-38.63
1504.29,-10.25,-38.63
1504.3,-10.24,-38.63
1504.31,-10.23,-38.63
1504.32,-10.22,-38.63
1504.33,-10.21,-38.63
1504.34,-10.2,-38.63
1504.35,-10.19,-38.63
1504.36,-9.26,-38.78
1504.37,-9.22,-39.14
1504.38,-9.36,-39.12
1504.39,-9.44,-39.19
1504.4,-9.16,-39.14
1504.41,-9.1,-39.29
1504.42,-9.04,-39.4
1504.43,-9.0,-39.34
1504.44,-8.97,-39.45
1504.45,-8.91,-39.43
1504.46,-8.86,-39.5
1504.47,-8.82,-39.49
1504.48,-8.77,-39.47
1504.49,-8.76,-39.43
1504.5,-8.68,-39.45
1504.51,-8.64,-39.43
1504.52,-8.56,-39.48
1504.53,-8.54,-39.42
1504.54,-8.5,-39.31
1504.55,-8.47,-39.31
1504.56,-8.42,-39.26
1504.57,-8.39,-39.27
1504.58,-8.36,-39.25
1504.59,-8.35,-39.25
1504.6,-8.32,-39.18
1504.61,-8.32,-39.15
1504.62,-8.32,-39.17
1504.63,-8.32,-39.12
1504.64,-8.32,-39.15
1504.65,-8.35,-39.12
1504.66,-8.38,-39.07
1504.67,-8.4,-39.1
1504.68,-8.44,-39.03
1504.69,-8.5,-39.04
1504.7,-8.54,-38.9
1504.71,-8.6,-38.93
1504.72,-8.67,-38.81
1504.73,-8.75,-38.66
1504.74,-8.82,-38.71
1504.75,-8.89,-38.68
1504.76,-8.97,-38.61
1504.77,-9.05,-38.56
1504.78,-9.12,-38.5
1504.79,-9.2,-38.54
1504.8,-9.29,-38.41
1504.81,-9.38,-38.5
1504.82,-9.48,-38.44
1504.83,-9.57,-38.36
1504.84,-9.64,-38.35
1504.85,-9.7,-38.36
1504.86,-9.75,-38.32
1504.87,-9.8,-38.27
1504.88,-9.87,-38.27
1504.89,-9.93,-38.19
1504.9,-9.93,-38.14
1504.91,-9.91,-38.16
1504.92,-9.94,-38.18
1504.93,-9.96,-38.23
1504.94,-10.02,-38.09
1504.95,-9.99,-38.16
1504.96,-9.94,-38.16
1504.97,-9.87,-38.09
1504.98,-9.86,-38.16
1504.99,-9.82,-38.14
1505.0,-9.8,-38.08
1505.01,-9.75,-38.12
1505.02,-9.69,-38.08
1505.03,-9.64,-38.13
1505.04,-9.63,-38.11
1505.05,-9.62,-38.1
1505.06,-9.59,-38.04
1505.07,-9.51,-38.06
1505.08,-9.45,-38.07
1505.09,-9.43,-38.02
1505.1,-9.43,-38.07
1505.11,-9.43,-38.01
1505.12,-9.44,-37.94
1505.13,-9.35,-38.0
1505.14,-9.32,-38.0
1505.15,-9.31,-38.01
1505.16,-9.32,-38.03
1505.17,-9.08,-38.0
1505.18,-8.93,-38.01
1505.19,-8.91,-38.03
1505.2,-8.91,-38.05
1505.21,-8.94,-38.07
1505.22,-8.89,-38.1
1505.23,-8.82,-38.06
1505.24,-8.8,-38.02
1505.25,-8.78,-38.01
1505.26,-8.86,-38.06
1505.27,-8.87,-38.04
1505.28,-8.81,-38.01
1505.29,-8.75,-38.05
1505.3,-8.66,-38.09
1505.31,-8.61,-38.07
1505.32,-8.56,-38.11
1505.33,-8.56,-38.06
1505.34,-8.52,-38.07
1505.35,-8.48,-38.08
1505.36,-8.44,-38.06
1505.37,-8.43,-38.06
1505.38,-8.41,-38.09
1505.39,-8.41,-38.07
1505.4,-8.41,-38.12
1505.41,-8.4,-38.1
1505.42,-8.44,-38.08
1505.43,-8.47,-38.15
1505.44,-8.51,-38.26
1505.45,-8.53,-38.21
1505.46,-8.54,-38.2
1505.47,-8.57,-38.25
1505.48,-8.62,-38.25
1505.49,-8.67,-38.3
1505.5,-8.72,-38.23
1505.51,-8.75,-38.3
1505.52,-8.8,-38.31
1505.53,-8.84,-38.38
1505.54,-8.92,-38.41
1505.55,-9.0,-38.4
1505.56,-9.06,-38.38
1505.57,-9.09,-38.42
1505.58,-9.16,-38.48
1505.59,-9.27,-38.5
1505.6,-9.36,-38.54
1505.61,-9.44,-38.63
1505.62,-9.49,-38.63
1505.63,-9.54,-38.71
1505.64,-9.66,-38.74
1505.65,-9.83,-38.72
1505.66,-9.92,-38.75
1505.67,-9.93,-38.79
1505.68,-9.91,-38.85
1505.69,-9.93,-38.86
1505.7,-10.02,-38.83
1505.71,-10.02,-38.89
1505.72,-10.03,-38.9
1505.73,-9.97,-38.91
1505.74,-9.94,-38.94
1505.75,-9.91,-38.92
1505.76,-9.9,-38.93
1505.77,-9.87,-38.95
1505.78,-9.79,-39.04
1505.79,-9.73,-39.06
1505.8,-9.67,-39.11
1505.81,-9.67,-39.16
1505.82,-9.64,-39.1
1505.83,-9.6,-39.16
1505.84,-9.56,-39.05
1505.85,-9.5,-39.13
1505.86,-9.49,-39.12
1505.87,-9.48,-39.03
1505.88,-9.44,-39.07
1505.89,-9.41,-39.12
1505.9,-9.38,-39.07
1505.91,-9.36,-39.03
1505.92,-9.36,-39.07
1505.93,-9.31,-39.01
1505.94,-9.3,-38.97
1505.95,-9.28,-38.97
1505.96,-9.22,-38.96
1505.97,-9.17,-38.95
1505.98,-9.13,-38.98
1505.99,-9.08,-38.91
1506.0,-9.04,-38.85
1506.01,-8.97,-38.89
1506.02,-8.91,-38.82
1506.03,-8.86,-38.74
1506.04,-8.82,-38.75
1506.05,-8.78,-38.71
1506.06,-8.73,-38.63
1506.07,-8.69,-38.63
1506.08,-8.64,-38.54
1506.09,-8.58,-38.47
1506.1,-8.55,-38.47
1506.11,-8.52,-38.38
1506.12,-8.52,-38.3
1506.13,-8.49,-38.27
1506.14,-8.45,-38.29
1506.15,-8.43,-38.26
1506.16,-8.43,-38.26
1506.17,-8.45,-38.23
1506.18,-8.47,-38.16
1506.19,-8.47,-38.15
1506.2,-8.46,-38.13
1506.21,-8.45,-38.03
1506.22,-8.48,-38.06
1506.23,-8.53,-38.05
1506.24,-8.56,-38.03
1506.25,-8.54,-38.03
1506.26,-8.55,-38.0
1506.27,-8.6,-38.02
1506.28,-8.69,-38.01
1506.29,-8.72,-37.97
1506.3,-8.76,-37.97
1506.31,-8.77,-37.93
1506.32,-8.85,-37.91
1506.33,-8.94,-37.88
1506.34,-9.05,-37.94
1506.35,-9.1,-37.88
1506.36,-9.12,-37.9
1506.37,-9.19,-37.87
1506.38,-9.31,-37.92
1506.39,-9.41,-37.85
1506.4,-9.48,-37.85
1506.41,-9.51,-37.83
1506.42,-9.53,-37.85
1506.43,-9.64,-37.85
1506.44,-9.78,-37.82
1506.45,-9.83,-37.84
1506.46,-9.81,-37.84
1506.47,-9.77,-37.83
1506.48,-9.78,-37.81
1506.49,-9.86,-37.82
1506.5,-9.91,-37.77
1506.51,-9.91,-37.78
1506.52,-9.87,-37.74
1506.53,-9.84,-37.83
1506.54,-9.83,-37.81
1506.55,-9.87,-37.81
1506.56,-9.86,-37.74
1506.57,-9.82,-37.83
1506.58,-9.77,-37.76
1506.59,-9.74,-37.77
1506.6,-9.71,-37.78
1506.61,-9.69,-37.7
1506.62,-9.67,-37.75
1506.63,-9.65,-37.81
1506.64,-9.61,-37.8
1506.65,-9.56,-37.78
1506.66,-9.52,-37.81
1506.67,-9.51,-37.79
1506.68,-9.48,-37.76
1506.69,-9.44,-37.76
1506.7,-9.39,-37.75
1506.71,-9.36,-37.74
1506.72,-9.32,-37.74
1506.73,-9.3,-37.8
1506.74,-9.29,-37.77
1506.75,-9.24,-37.85
1506.76,-9.18,-37.85
1506.77,-9.13,-37.87
1506.78,-9.1,-37.9
1506.79,-9.06,-37.95
1506.8,-9.02,-37.98
1506.81,-8.97,-37.95
1506.82,-8.91,-38.03
1506.83,-8.87,-37.98
1506.84,-8.83,-38.07
1506.85,-8.78,-38.11
1506.86,-8.75,-38.13
1506.87,-8.71,-38.14
1506.88,-8.66,-38.14
1506.89,-8.62,-38.27
1506.9,-8.59,-38.24
1506.91,-8.58,-38.27
1506.92,-8.55,-38.3
1506.93,-8.52,-38.38
1506.94,-8.51,-38.35
1506.95,-8.5,-38.37
1506.96,-8.51,-38.37
1506.97,-8.5,-38.46
1506.98,-8.48,-38.56
1506.99,-8.47,-38.58
1507.0,-8.51,-38.64
1507.01,-8.52,-38.7
1507.02,-8.54,-38.73
1507.03,-8.56,-38.79
1507.04,-8.57,-38.87
1507.05,-8.59,-38.91
1507.06,-8.62,-38.92
1507.07,-8.65,-38.93
1507.08,-8.69,-38.99
1507.09,-8.7,-38.95
1507.1,-8.73,-39.01
1507.11,-8.78,-39.03
1507.12,-8.83,-39.08
1507.13,-8.9,-39.17
1507.14,-8.98,-39.17
1507.15,-9.02,-39.15
1507.16,-9.05,-39.18
1507.17,-9.14,-39.24
1507.18,-9.23,-39.16
1507.19,-9.31,-39.16
1507.2,-9.36,-39.13
1507.21,-9.4,-39.16
1507.22,-9.49,-39.09
1507.23,-9.6,-39.14
1507.24,-9.68,-39.09
1507.25,-9.72,-39.08
1507.26,-9.69,-39.08
1507.27,-9.69,-39.01
1507.28,-9.79,-39.04
1507.29,-9.86,-38.96
1507.3,-9.87,-38.94
1507.31,-9.79,-38.96
1507.32,-9.76,-38.99
1507.33,-9.76,-38.85
1507.34,-9.81,-38.87
1507.35,-9.84,-38.85
1507.36,-9.81,-38.82
1507.37,-9.72,-38.8
1507.38,-9.68,-38.85
1507.39,-9.66,-38.75
1507.4,-9.67,-38.73
1507.41,-9.66,-38.68
1507.42,-9.61,-38.65
1507.43,-9.54,-38.62
1507.44,-9.51,-38.52
1507.45,-9.48,-38.5
1507.46,-9.48,-38.45
1507.47,-9.44,-38.44
1507.48,-9.36,-38.39
1507.49,-9.31,-38.3
1507.5,-9.31,-38.25
1507.51,-9.27,-38.24
1507.52,-9.25,-38.23
1507.53,-9.21,-38.24
1507.54,-9.17,-38.14
1507.55,-9.12,-38.06
1507.56,-9.1,-38.05
1507.57,-9.1,-38.0
1507.58,-9.06,-38.02
1507.59,-9.0,-38.0
1507.6,-8.97,-37.94
1507.61,-8.92,-37.98
1507.62,-8.89,-37.94
1507.63,-8.87,-37.84
1507.64,-8.82,-37.87
1507.65,-8.79,-37.74
1507.66,-8.74,-37.63
1507.67,-8.72,-37.66
1507.68,-8.71,-37.54
1507.69,-8.68,-37.55
1507.7,-8.66,-37.5
1507.71,-8.61,-37.46
1507.72,-8.59,-37.43
1507.73,-8.62,-37.4
1507.74,-8.6,-37.33
1507.75,-8.61,-37.35
1507.76,-8.59,-37.33
1507.77,-8.58,-37.29
1507.78,-8.6,-37.31
1507.79,-8.62,-37.26
1507.8,-8.63,-37.29
1507.81,-8.62,-37.31
1507.82,-8.65,-37.31
1507.83,-8.67,-37.24
1507.84,-8.69,-37.24
1507.85,-8.72,-37.24
1507.86,-8.76,-37.25
1507.87,-8.77,-37.27
1507.88,-8.81,-37.25
1507.89,-8.82,-37.23
1507.9,-8.88,-37.21
1507.91,-8.94,-37.18
1507.92,-8.97,-37.24
1507.93,-9.01,-37.13
1507.94,-9.05,-37.23
1507.95,-9.1,-37.13
1507.96,-9.19,-37.15
1507.97,-9.26,-37.16
1507.98,-9.3,-37.26
1507.99,-9.32,-37.25
1508.0,-9.39,-37.24
1508.01,-9.49,-37.21
1508.02,-9.56,-37.3
1508.03,-9.59,-37.29
1508.04,-9.61,-37.28
1508.05,-9.63,-37.29
1508.06,-9.71,-37.31
1508.07,-9.79,-37.32
1508.08,-9.88,-37.32
1508.09,-9.85,-37.43
1508.1,-9.81,-37.46
1508.11,-9.8,-37.47
1508.12,-9.84,-37.57
1508.13,-9.88,-37.6
1508.14,-9.91,-37.68
1508.15,-9.88,-37.69
1508.16,-9.82,-37.71
1508.17,-9.77,-37.8
1508.18,-9.78,-37.85
1508.19,-9.78,-37.91
1508.2,-9.77,-37.87
1508.21,-9.69,-38.0
1508.22,-9.6,-38.05
1508.23,-9.55,-38.09
1508.24,-9.55,-38.16
1508.25,-9.54,-38.21
1508.26,-9.51,-38.28
1508.27,-9.42,-38.25
1508.28,-9.38,-38.3
1508.29,-9.34,-38.37
1508.3,-9.31,-38.5
1508.31,-9.29,-38.52
1508.32,-9.23,-38.63
1508.33,-9.17,-38.64
1508.34,-9.12,-38.7
1508.35,-9.09,-38.82
1508.36,-9.08,-38.81
1508.37,-9.04,-38.93
1508.38,-9.0,-39.0
1508.39,-8.96,-39.0
1508.4,-8.93,-39.01
1508.41,-8.9,-39.1
1508.42,-8.84,-39.16
1508.43,-8.82,-39.03
1508.44,-8.78,-39.14
1508.45,-8.75,-39.12
1508.46,-8.72,-39.19
1508.47,-8.7,-39.14
1508.48,-8.69,-39.12
1508.49,-8.66,-39.16
1508.5,-8.62,-39.27
1508.51,-8.62,-39.19
1508.52,-8.62,-39.19
1508.53,-8.6,-39.17
1508.54,-8.6,-39.17
1508.55,-8.59,-39.17
1508.56,-8.58,-39.11
1508.57,-8.58,-39.07
1508.58,-8.59,-39.21
1508.59,-8.6,-39.2
1508.6,-8.62,-39.11
1508.61,-8.61,-39.11
1508.62,-8.63,-39.12
1508.63,-8.67,-39.1
1508.64,-8.69,-39.05
1508.65,-8.73,-38.99
1508.66,-8.75,-38.95
1508.67,-8.77,-38.8
1508.68,-8.8,-38.8
1508.69,-8.85,-38.78
1508.7,-8.89,-38.68
1508.71,-8.91,-38.72
1508.72,-8.94,-38.62
1508.73,-8.99,-38.55
1508.74,-9.05,-38.54
1508.75,-9.12,-38.46
1508.76,-9.17,-38.37
1508.77,-9.23,-38.31
1508.78,-9.29,-38.26
1508.79,-9.37,-38.21
1508.8,-9.45,-38.16
1508.81,-9.52,-38.1
1508.82,-9.56,-38.09
1508.83,-9.59,-38.05
1508.84,-9.65,-37.99
1508.85,-9.72,-37.88
1508.86,-9.8,-37.91
1508.87,-9.85,-37.88
1508.88,-9.82,-37.79
1508.89,-9.81,-37.74
1508.9,-9.84,-37.62
1508.91,-9.87,-37.63
1508.92,-9.85,-37.6
1508.93,-9.82,-37.59
1508.94,-9.78,-37.6
1508.95,-9.76,-37.52
1508.96,-9.78,-37.49
1508.97,-9.77,-37.51
1508.98,-9.74,-37.43
1508.99,-9.7,-37.38
1509.0,-9.65,-37.42
1509.01,-9.6,-37.34
1509.02,-9.61,-37.28
1509.03,-9.56,-37.28
1509.04,-9.52,-37.2
1509.05,-9.46,-37.13
1509.06,-9.41,-37.15
1509.07,-9.38,-37.09
1509.08,-9.37,-37.16
1509.09,-9.35,-37.01
1509.1,-9.3,-37.02
1509.11,-9.25,-37.07
1509.12,-9.19,-37.02
1509.13,-9.17,-37.03
1509.14,-9.15,-37.0
1509.15,-9.1,-36.94
1509.16,-9.05,-36.95
1509.17,-9.02,-36.94
1509.18,-8.99,-36.89
1509.19,-8.96,-36.93
1509.2,-8.93,-36.96
1509.21,-8.89,-36.88
1509.22,-8.84,-36.86
1509.23,-8.82,-36.88
1509.24,-8.81,-36.89
1509.25,-8.79,-36.82
1509.26,-8.75,-36.88
1509.27,-8.72,-36.83
1509.28,-8.69,-36.84
1509.29,-8.69,-36.83
1509.3,-8.65,-36.8
1509.31,-8.65,-36.85
