L,O,1
1503.08,-9.37,-20.58
1503.09,-9.32,-20.58
1503.1,-9.3,-20.57
1503.11,-9.26,-20.54
1503.12,-9.24,-20.5
1503.13,-9.2,-20.52
1503.14,-9.16,-20.5
1503.15,-9.11,-20.48
1503.16,-9.09,-20.5
1503.17,-9.14,-20.44
1503.18,-9.2,-20.42
1503.19,-9.19,-20.38
1503.2,-9.06,-20.37
1503.21,-8.92,-20.38
1503.22,-8.75,-20.35
1503.23,-8.74,-20.28
1503.24,-8.74,-20.31
1503.25,-8.72,-20.29
1503.26,-8.69,-20.29
1503.27,-8.69,-20.29
1503.28,-8.66,-20.32
1503.29,-8.63,-20.35
1503.3,-8.62,-20.38
1503.31,-8.62,-20.38
1503.32,-8.61,-20.42
1503.33,-8.58,-20.43
1503.34,-8.56,-20.51
1503.35,-8.56,-20.51
1503.36,-8.56,-20.55
1503.37,-8.56,-20.61
1503.38,-8.57,-20.61
1503.39,-8.58,-20.58
1503.4,-8.58,-20.64
1503.41,-8.62,-20.59
1503.42,-8.62,-20.56
1503.43,-8.65,-20.58
1503.44,-8.69,-20.54
1503.45,-8.74,-20.5
1503.46,-8.76,-20.49
1503.47,-8.79,-20.44
1503.48,-8.84,-20.4
1503.49,-8.89,-20.39
1503.5,-8.96,-20.34
1503.51,-8.99,-20.33
1503.52,-9.06,-20.32
1503.53,-9.11,-20.33
1503.54,-9.17,-20.37
1503.55,-9.21,-20.38
1503.56,-9.29,-20.38
1503.57,-9.36,-20.41
1503.58,-9.43,-20.5
1503.59,-9.49,-20.52
1503.6,-9.54,-20.56
1503.61,-9.61,-20.68
1503.62,-9.69,-20.7
1503.63,-9.75,-20.69
1503.64,-9.8,-20.73
1503.65,-9.81,-20.77
1503.66,-9.84,-20.75
1503.67,-9.91,-20.69
1503.68,-9.9,-20.68
1503.69,-9.9,-20.67
1503.7,-9.89,-20.63
1503.71,-9.89,-20.6
1503.72,-9.87,-20.55
1503.73,-9.87,-20.54
1503.74,-9.87,-20.5
1503.75,-9.84,-20.47
1503.76,-9.8,-20.48
1503.77,-9.76,-20.42
1503.78,-9.72,-20.36
1503.79,-9.7,-20.34
1503.8,-9.65,-20.35
1503.81,-9.63,-20.31
1503.82,-9.57,-20.37
1503.83,-9.52,-20.36
1503.84,-9.51,-20.34
1503.85,-9.45,-20.4
1503.86,-9.44,-20.39
1503.87,-9.38,-20.39
1503.88,-9.34,-20.41
1503.89,-9.29,-20.41
1503.9,-9.26,-20.43
1503.91,-9.23,-20.46
1503.92,-9.2,-20.48
1503.93,-9.18,-20.48
1503.94,-9.13,-20.51
1503.95,-9.1,-20.5
1503.96,-9.09,-20.49
1503.97,-9.05,-20.5
1503.98,-9.0,-20.5
1503.99,-8.97,-20.45
1504.0,-8.93,-20.45
1504.01,-8.89,-20.46
1504.02,-8.89,-20.41
1504.03,-8.86,-20.41
1504.04,-8.82,-20.38
1504.05,-8.77,-20.35
1504.06,-8.74,-20.33
1504.07,-8.72,-20.28
1504.08,-8.72,-20.24
1504.09,-8.69,-20.25
1504.1,-8.64,-20.25
1504.11,-8.62,-20.23
1504.12,-8.62,-20.27
1504.13,-8.62,-20.27
1504.14,-8.61,-20.25
1504.15,-8.6,-20.27
1504.16,-8.59,-20.33
1504.17,-8.6,-20.32
1504.18,-8.57,-20.42
1504.19,-8.61,-20.44
1504.2,-8.62,-20.46
1504.21,-8.63,-20.52
1504.22,-8.65,-20.57
1504.23,-8.68,-20.53
1504.24,-8.7,-20.58
1504.25,-8.74,-20.56
1504.26,-8.77,-20.54
1504.27,-8.8,-20.54
1504.28,-8.83,-20.51
1504.29,-8.88,-20.47
1504.3,-8.91,-20.49
1504.31,-8.97,-20.41
1504.32,-9.02,-20.37
1504.33,-9.07,-20.34
1504.34,-9.1,-20.3
1504.35,-9.19,-20.26
1504.36,-9.25,-20.27
1504.37,-9.3,-20.26
1504.38,-9.33,-20.28
1504.39,-9.39,-20.31
1504.4,-9.46,-20.36
1504.41,-9.57,-20.37
1504.42,-9.61,-20.43
1504.43,-9.65,-20.44
1504.44,-9.67,-20.46
1504.45,-9.75,-20.56
1504.46,-9.83,-20.59
1504.47,-9.85,-20.59
1504.48,-9.82,-20.63
1504.49,-9.82,-20.65
1504.5,-9.83,-20.64
1504.51,-9.85,-20.61
1504.52,-9.85,-20.64
1504.53,-9.82,-20.6
1504.54,-9.78,-20.57
1504.55,-9.74,-20.56
1504.56,-9.74,-20.5
1504.57,-9.73,-20.48
1504.58,-9.68,-20.46
1504.59,-9.65,-20.41
1504.6,-9.59,-20.39
1504.61,-9.58,-20.35
1504.62,-9.52,-20.31
1504.63,-9.51,-20.28
1504.64,-9.45,-20.31
1504.65,-9.43,-20.25
1504.66,-9.39,-20.27
1504.67,-9.38,-20.28
1504.68,-9.34,-20.27
1504.69,-9.31,-20.3
1504.7,-9.26,-20.3
1504.71,-9.22,-20.29
1504.72,-9.19,-20.31
1504.73,-9.16,-20.33
1504.74,-9.12,-20.32
1504.75,-9.1,-20.34
1504.76,-9.06,-20.37
1504.77,-9.02,-20.36
1504.78,-8.98,-20.4
1504.79,-8.96,-20.41
1504.8,-8.91,-20.39
1504.81,-8.88,-20.41
1504.82,-8.84,-20.41
1504.83,-8.81,-20.36
1504.84,-8.76,-20.39
1504.85,-8.76,-20.37
1504.86,-8.73,-20.35
1504.87,-8.69,-20.33
1504.88,-8.68,-20.36
1504.89,-8.67,-20.27
1504.9,-8.65,-20.27
1504.91,-8.62,-20.23
1504.92,-8.62,-20.18
1504.93,-8.62,-20.15
1504.94,-8.62,-20.14
1504.95,-8.62,-20.14
1504.96,-8.62,-20.13
1504.97,-8.62,-20.21
1504.98,-8.62,-20.2
1504.99,-8.65,-20.2
1505.0,-8.68,-20.22
1505.01,-8.69,-20.23
1505.02,-8.69,-20.28
1505.03,-8.73,-20.34
1505.04,-8.75,-20.39
1505.05,-8.79,-20.42
1505.06,-8.8,-20.46
1505.07,-8.84,-20.49
1505.08,-8.88,-20.48
1505.09,-8.92,-20.51
1505.1,-8.95,-20.49
1505.11,-8.96,-20.45
1505.12,-9.02,-20.44
1505.13,-9.1,-20.42
1505.14,-9.18,-20.38
1505.15,-9.24,-20.37
1505.16,-9.25,-20.33
1505.17,-9.31,-20.29
1505.18,-9.39,-20.27
1505.19,-9.48,-20.24
1505.2,-9.56,-20.2
1505.21,-9.58,-20.18
1505.22,-9.59,-20.2
1505.23,-9.65,-20.22
1505.24,-9.74,-20.27
1505.25,-9.84,-20.32
1505.26,-9.83,-20.31
1505.27,-9.79,-20.36
1505.28,-9.78,-20.39
1505.29,-9.81,-20.41
1505.3,-9.87,-20.45
1505.31,-9.84,-20.47
1505.32,-9.77,-20.43
1505.33,-9.7,-20.51
1505.34,-9.69,-20.52
1505.35,-9.72,-20.47
1505.36,-9.72,-20.52
1505.37,-9.67,-20.48
1505.38,-9.59,-20.44
1505.39,-9.53,-20.43
1505.4,-9.54,-20.37
1505.41,-9.53,-20.35
1505.42,-9.51,-20.35
1505.43,-9.43,-20.3
1505.44,-9.39,-20.27
1505.45,-9.36,-20.27
1505.46,-9.35,-20.24
1505.47,-9.32,-20.22
1505.48,-9.29,-20.22
1505.49,-9.23,-20.21
1505.5,-9.2,-20.17
1505.51,-9.16,-20.17
1505.52,-9.15,-20.19
1505.53,-9.11,-20.16
1505.54,-9.06,-20.2
1505.55,-9.03,-20.19
1505.56,-8.99,-20.18
1505.57,-8.96,-20.19
1505.58,-8.95,-20.2
1505.59,-8.91,-20.24
1505.6,-8.87,-20.26
1505.61,-8.83,-20.29
1505.62,-8.82,-20.29
1505.63,-8.78,-20.34
1505.64,-8.76,-20.36
1505.65,-8.74,-20.35
1505.66,-8.71,-20.39
1505.67,-8.69,-20.39
1505.68,-8.69,-20.39
1505.69,-8.68,-20.41
1505.7,-8.64,-20.39
1505.71,-8.62,-20.38
1505.72,-8.65,-20.35
1505.73,-8.62,-20.33
1505.74,-8.62,-20.29
1505.75,-8.62,-20.27
1505.76,-8.64,-20.22
1505.77,-8.67,-20.16
1505.78,-8.7,-20.14
1505.79,-8.72,-20.12
1505.8,-8.76,-20.09
1505.81,-8.77,-20.09
1505.82,-8.79,-20.11
1505.83,-8.82,-20.1
1505.84,-8.84,-20.14
1505.85,-8.87,-20.17
1505.86,-8.89,-20.18
1505.87,-8.92,-20.22
1505.88,-8.97,-20.27
1505.89,-9.0,-20.31
1505.9,-9.04,-20.33
1505.91,-9.09,-20.4
1505.92,-9.13,-20.4
1505.93,-9.18,-20.46
1505.94,-9.26,-20.45
1505.95,-9.3,-20.39
1505.96,-9.36,-20.41
1505.97,-9.42,-20.41
1505.98,-9.48,-20.37
1505.99,-9.51,-20.4
1506.0,-9.57,-20.36
1506.01,-9.61,-20.33
1506.02,-9.67,-20.31
1506.03,-9.73,-20.29
1506.04,-9.8,-20.23
1506.05,-9.8,-20.19
1506.06,-9.8,-20.19
1506.07,-9.81,-20.17
1506.08,-9.87,-20.22
1506.09,-9.94,-20.21
1506.1,-9.91,-20.21
1506.11,-9.83,-20.24
1506.12,-9.78,-20.25
1506.13,-9.78,-20.26
1506.14,-9.81,-20.29
1506.15,-9.82,-20.32
1506.16,-9.8,-20.33
1506.17,-9.71,-20.33
1506.18,-9.66,-20.37
1506.19,-9.64,-20.35
1506.2,-9.65,-20.35
1506.21,-9.61,-20.37
1506.22,-9.53,-20.35
1506.23,-9.44,-20.35
1506.24,-9.42,-20.31
1506.25,-9.39,-20.3
1506.26,-9.39,-20.3
1506.27,-9.36,-20.27
1506.28,-9.28,-20.25
1506.29,-9.21,-20.26
1506.3,-9.19,-20.27
1506.31,-9.18,-20.22
1506.32,-9.16,-20.2
1506.33,-9.1,-20.19
1506.34,-9.07,-20.14
1506.35,-9.03,-20.13
1506.36,-9.03,-20.13
1506.37,-9.0,-20.12
1506.38,-8.98,-20.12
1506.39,-8.94,-20.12
1506.4,-8.89,-20.11
1506.41,-8.87,-20.1
1506.42,-8.85,-20.12
1506.43,-8.83,-20.11
1506.44,-8.81,-20.14
1506.45,-8.76,-20.19
1506.46,-8.76,-20.19
1506.47,-8.74,-20.22
1506.48,-8.72,-20.28
1506.49,-8.7,-20.29
1506.5,-8.69,-20.31
1506.51,-8.68,-20.34
1506.52,-8.67,-20.35
1506.53,-8.67,-20.35
1506.54,-8.69,-20.38
1506.55,-8.69,-20.35
1506.56,-8.69,-20.35
1506.57,-8.69,-20.4
1506.58,-8.73,-20.36
1506.59,-8.75,-20.3
1506.6,-8.76,-20.31
1506.61,-8.76,-20.27
1506.62,-8.79,-20.21
1506.63,-8.81,-20.19
1506.64,-8.83,-20.13
1506.65,-8.85,-20.13
1506.66,-8.88,-20.13
1506.67,-8.89,-20.11
1506.68,-8.91,-20.09
1506.69,-8.95,-20.11
1506.7,-8.99,-20.12
1506.71,-9.04,-20.13
1506.72,-9.08,-20.19
1506.73,-9.11,-20.23
1506.74,-9.17,-20.25
1506.75,-9.2,-20.33
1506.76,-9.27,-20.37
1506.77,-9.32,-20.36
1506.78,-9.38,-20.41
1506.79,-9.42,-20.42
1506.8,-9.47,-20.4
1506.81,-9.51,-20.47
1506.82,-9.56,-20.45
1506.83,-9.61,-20.41
1506.84,-9.65,-20.44
1506.85,-9.67,-20.43
1506.86,-9.7,-20.36
1506.87,-9.72,-20.35
1506.88,-9.74,-20.32
1506.89,-9.74,-20.24
1506.9,-9.72,-20.2
1506.91,-9.69,-20.21
1506.92,-9.68,-20.17
1506.93,-9.68,-20.17
1506.94,-9.67,-20.17
1506.95,-9.63,-20.15
1506.96,-9.59,-20.17
1506.97,-9.57,-20.18
1506.98,-9.56,-20.16
1506.99,-9.56,-20.21
1507.0,-9.53,-20.23
1507.01,-9.5,-20.21
1507.02,-9.43,-20.23
1507.03,-9.42,-20.26
1507.04,-9.4,-20.26
1507.05,-9.37,-20.33
1507.06,-9.35,-20.31
1507.07,-9.29,-20.3
1507.08,-9.24,-20.33
1507.09,-9.24,-20.32
1507.1,-9.24,-20.31
1507.11,-9.22,-20.29
1507.12,-9.17,-20.34
1507.13,-9.13,-20.31
1507.14,-9.1,-20.3
1507.15,-9.08,-20.31
1507.16,-9.05,-20.28
1507.17,-9.04,-20.28
1507.18,-8.98,-20.27
1507.19,-8.95,-20.17
1507.2,-8.91,-20.2
1507.21,-8.91,-20.18
1507.22,-8.89,-20.14
1507.23,-8.85,-20.15
1507.24,-8.82,-20.16
1507.25,-8.81,-20.13
1507.26,-8.79,-20.14
1507.27,-8.78,-20.12
1507.28,-8.77,-20.09
1507.29,-8.76,-20.1
1507.3,-8.76,-20.11
1507.31,-8.76,-20.1
1507.32,-8.76,-20.14
1507.33,-8.76,-20.21
1507.34,-8.76,-20.23
1507.35,-8.76,-20.25
1507.36,-8.76,-20.3
1507.37,-8.78,-20.29
1507.38,-8.79,-20.31
1507.39,-8.82,-20.36
1507.4,-8.84,-20.36
1507.41,-8.86,-20.38
1507.42,-8.88,-20.39
1507.43,-8.89,-20.38
1507.44,-8.9,-20.36
1507.45,-8.93,-20.37
1507.46,-8.93,-20.31
1507.47,-8.95,-20.25
1507.48,-8.99,-20.24
1507.49,-9.03,-20.19
1507.5,-9.06,-20.15
1507.51,-9.1,-20.14
1507.52,-9.1,-20.12
1507.53,-9.16,-20.09
1507.54,-9.21,-20.08
1507.55,-9.28,-20.06
1507.56,-9.31,-20.05
1507.57,-9.35,-20.07
1507.58,-9.37,-20.1
1507.59,-9.44,-20.12
1507.6,-9.52,-20.19
1507.61,-9.57,-20.23
1507.62,-9.61,-20.24
1507.63,-9.63,-20.31
1507.64,-9.68,-20.33
1507.65,-9.72,-20.35
1507.66,-9.76,-20.4
1507.67,-9.77,-20.38
1507.68,-9.72,-20.39
1507.69,-9.71,-20.41
1507.7,-9.73,-20.39
1507.71,-9.74,-20.37
1507.72,-9.74,-20.38
1507.73,-9.69,-20.34
1507.74,-9.65,-20.28
1507.75,-9.63,-20.25
1507.76,-9.63,-20.19
1507.77,-9.63,-20.19
1507.78,-9.58,-20.19
1507.79,-9.52,-20.18
1507.8,-9.49,-20.13
1507.81,-9.47,-20.14
1507.82,-9.49,-20.11
1507.83,-9.46,-20.11
1507.84,-9.43,-20.12
1507.85,-9.36,-20.14
1507.86,-9.31,-20.11
1507.87,-9.31,-20.13
1507.88,-9.3,-20.15
1507.89,-9.27,-20.15
1507.9,-9.22,-20.18
1507.91,-9.17,-20.21
1507.92,-9.14,-20.18
1507.93,-9.12,-20.2
1507.94,-9.1,-20.21
1507.95,-9.09,-20.19
1507.96,-9.04,-20.22
1507.97,-9.0,-20.25
1507.98,-8.96,-20.25
1507.99,-8.96,-20.25
1508.0,-8.92,-20.26
1508.01,-8.91,-20.22
1508.02,-8.88,-20.22
1508.03,-8.85,-20.23
1508.04,-8.82,-20.19
1508.05,-8.82,-20.19
1508.06,-8.81,-20.18
1508.07,-8.81,-20.13
1508.08,-8.79,-20.15
1508.09,-8.76,-20.14
1508.1,-8.76,-20.09
1508.11,-8.76,-20.09
1508.12,-8.76,-20.08
1508.13,-8.76,-20.04
1508.14,-8.76,-20.02
1508.15,-8.76,-20.01
1508.16,-8.76,-19.99
1508.17,-8.78,-20.01
1508.18,-8.81,-20.05
1508.19,-8.8,-20.05
1508.2,-8.79,-20.08
1508.21,-8.81,-20.13
1508.22,-8.83,-20.12
1508.23,-8.85,-20.16
1508.24,-8.86,-20.21
1508.25,-8.88,-20.22
1508.26,-8.89,-20.25
1508.27,-8.92,-20.28
1508.28,-8.95,-20.3
1508.29,-8.99,-20.32
1508.3,-9.01,-20.32
1508.31,-9.03,-20.3
1508.32,-9.08,-20.27
1508.33,-9.14,-20.29
1508.34,-9.2,-20.25
1508.35,-9.24,-20.19
1508.36,-9.27,-20.19
1508.37,-9.33,-20.15
1508.38,-9.39,-20.09
1508.39,-9.45,-20.1
1508.4,-9.48,-20.05
1508.41,-9.51,-20.03
1508.42,-9.55,-20.02
1508.43,-9.59,-20.04
1508.44,-9.64,-20.01
1508.45,-9.69,-20.02
1508.46,-9.69,-20.06
1508.47,-9.68,-20.06
1508.48,-9.67,-20.11
1508.49,-9.68,-20.14
1508.5,-9.71,-20.15
1508.51,-9.72,-20.2
1508.52,-9.71,-20.21
1508.53,-9.68,-20.2
1508.54,-9.65,-20.25
1508.55,-9.65,-20.29
1508.56,-9.65,-20.3
1508.57,-9.63,-20.34
1508.58,-9.6,-20.3
1508.59,-9.56,-20.23
1508.6,-9.53,-20.25
1508.61,-9.52,-20.23
1508.62,-9.51,-20.2
1508.63,-9.5,-20.17
1508.64,-9.45,-20.15
1508.65,-9.41,-20.15
1508.66,-9.39,-20.13
1508.67,-9.37,-20.08
1508.68,-9.35,-20.04
1508.69,-9.29,-20.04
1508.7,-9.23,-20.06
1508.71,-9.18,-20.02
1508.72,-9.14,-20.04
1508.73,-9.13,-20.04
1508.74,-9.11,-20.05
1508.75,-9.06,-20.07
1508.76,-9.03,-20.07
1508.77,-8.99,-20.1
1508.78,-8.97,-20.11
1508.79,-8.95,-20.14
1508.8,-8.91,-20.12
1508.81,-8.9,-20.12
1508.82,-8.88,-20.15
1508.83,-8.86,-20.15
1508.84,-8.85,-20.18
1508.85,-8.83,-20.22
1508.86,-8.82,-20.19
1508.87,-8.8,-20.22
1508.88,-8.79,-20.23
1508.89,-8.78,-20.19
1508.9,-8.76,-20.2
1508.91,-8.76,-20.21
1508.92,-8.76,-20.19
1508.93,-8.76,-20.2
1508.94,-8.76,-20.19
1508.95,-8.76,-20.17
1508.96,-8.77,-20.14
1508.97,-8.79,-20.12
1508.98,-8.79,-20.08
1508.99,-8.81,-20.04
1509.0,-8.81,-20.02
1509.01,-8.82,-20.02
1509.02,-8.82,-20.03
1509.03,-8.84,-20.03
1509.04,-8.85,-19.99
1509.05,-8.88,-20.02
1509.06,-8.91,-20.06
1509.07,-8.93,-20.04
1509.08,-8.95,-20.05
1509.09,-8.97,-20.09
1509.1,-9.01,-20.09
1509.11,-9.04,-20.16
1509.12,-9.09,-20.23
1509.13,-9.11,-20.24
1509.14,-9.15,-20.25
1509.15,-9.19,-20.29
1509.16,-9.25,-20.26
1509.17,-9.32,-20.24
1509.18,-9.36,-20.28
1509.19,-9.39,-20.24
1509.2,-9.43,-20.22
1509.21,-9.5,-20.22
1509.22,-9.54,-20.2
1509.23,-9.59,-20.19
1509.24,-9.63,-20.15
1509.25,-9.65,-20.1
1509.26,-9.69,-20.05
1509.27,-9.72,-20.04
1509.28,-9.77,-19.99
1509.29,-9.78,-19.97
1509.3,-9.75,-19.99
1509.31,-9.73,-19.99
