L,O,1
1504.48,-6.44,-42.77
1504.49,-6.4,-42.98
1504.5,-6.36,-43.03
1504.51,-6.32,-43.08
1504.52,-6.31,-43.27
1504.53,-6.27,-43.23
1504.54,-6.23,-43.41
1504.55,-6.21,-43.41
1504.56,-6.19,-43.59
1504.57,-6.16,-43.71
1504.58,-6.14,-43.77
1504.59,-6.1,-43.85
1504.6,-6.09,-44.01
1504.61,-6.09,-44.0
1504.62,-6.09,-44.31
1504.63,-6.09,-44.33
1504.64,-6.06,-44.36
1504.65,-6.03,-44.47
1504.66,-6.02,-44.51
1504.67,-6.07,-44.58
1504.68,-6.16,-44.64
1504.69,-6.34,-44.62
1504.7,-6.5,-44.6
1504.71,-6.49,-44.6
1504.72,-6.11,-44.92
1504.73,-5.37,-44.84
1504.74,-5.37,-44.86
1504.75,-5.32,-45.04
1504.76,-5.24,-44.98
1504.77,-5.14,-45.05
1504.78,-4.97,-45.12
1504.79,-4.92,-45.25
1504.8,-4.88,-45.34
1504.81,-4.9,-45.32
1504.82,-4.93,-45.39
1504.83,-5.01,-45.43
1504.84,-5.19,-45.43
1504.85,-5.44,-45.38
1504.86,-5.78,-45.18
1504.87,-6.1,-45.01
1504.88,-6.33,-44.95
1504.89,-6.48,-44.91
1504.9,-6.52,-44.77
1504.91,-6.57,-44.67
1504.92,-6.58,-44.57
1504.93,-6.58,-44.52
1504.94,-6.58,-44.47
1504.95,-6.58,-44.42
1504.96,-6.57,-44.36
1504.97,-6.54,-44.31
1504.98,-6.52,-44.19
1504.99,-6.51,-43.99
1505.0,-6.51,-43.91
1505.01,-6.52,-43.77
1505.02,-6.51,-43.65
1505.03,-6.48,-43.61
1505.04,-7.21,-42.98
1505.05,-7.26,-42.96
1505.06,-7.13,-42.97
1505.07,-7.04,-42.69
1505.08,-6.97,-42.66
1505.09,-6.89,-42.61
1505.1,-6.81,-42.52
1505.11,-6.75,-42.4
1505.12,-6.69,-42.3
1505.13,-6.66,-42.27
1505.14,-6.61,-42.14
1505.15,-6.57,-42.06
1505.16,-6.52,-41.93
1505.17,-6.47,-41.88
1505.18,-6.43,-41.77
1505.19,-6.41,-41.61
1505.2,-6.39,-41.51
1505.21,-6.36,-41.47
1505.22,-6.3,-41.34
1505.23,-6.25,-41.32
1505.24,-6.21,-41.21
1505.25,-6.23,-41.13
1505.26,-6.23,-41.15
1505.27,-6.17,-41.09
1505.28,-6.12,-41.11
1505.29,-6.09,-41.05
1505.3,-6.23,-41.0
1505.31,-6.26,-40.99
1505.32,-6.23,-40.92
1505.33,-6.23,-40.95
1505.34,-6.25,-40.92
1505.35,-6.27,-40.88
1505.36,-6.29,-40.84
1505.37,-6.31,-40.8
1505.38,-6.34,-40.76
1505.39,-6.36,-40.72
1505.4,-6.37,-40.74
1505.41,-6.37,-40.72
1505.42,-6.09,-40.88
1505.43,-6.23,-40.67
1505.44,-6.41,-40.67
1505.45,-6.39,-40.63
1505.46,-6.41,-40.54
1505.47,-6.41,-40.55
1505.48,-6.41,-40.54
1505.49,-5.84,-40.69
1505.5,-5.74,-40.6
1505.51,-5.73,-40.66
1505.52,-5.67,-40.65
1505.53,-5.61,-40.62
1505.54,-5.53,-40.62
1505.55,-5.44,-40.69
1505.56,-5.24,-40.7
1505.57,-5.16,-40.67
1505.58,-5.12,-40.71
1505.59,-5.11,-40.74
1505.6,-5.11,-40.73
1505.61,-5.14,-40.82
1505.62,-5.23,-40.84
1505.63,-5.37,-40.91
1505.64,-5.54,-41.0
1505.65,-5.72,-41.06
1505.66,-6.0,-41.08
1505.67,-6.23,-41.17
1505.68,-6.36,-41.24
1505.69,-6.45,-41.28
1505.7,-6.51,-41.4
1505.71,-6.55,-41.47
1505.72,-6.58,-41.49
1505.73,-6.58,-41.63
1505.74,-6.58,-41.68
1505.75,-6.58,-41.69
1505.76,-6.55,-41.83
1505.77,-6.55,-41.91
1505.78,-6.54,-42.0
1505.79,-6.54,-42.07
1505.8,-6.51,-42.21
1505.81,-6.5,-42.28
1505.82,-6.51,-42.41
1505.83,-6.49,-42.52
1505.84,-6.49,-42.61
1505.85,-6.46,-42.71
1505.86,-6.44,-42.91
1505.87,-6.45,-42.96
1505.88,-6.44,-43.09
1505.89,-6.4,-43.22
1505.9,-6.38,-43.39
1505.91,-6.45,-43.46
1505.92,-6.89,-43.85
1505.93,-6.88,-44.06
1505.94,-6.81,-44.13
1505.95,-6.74,-44.27
1505.96,-6.67,-44.31
1505.97,-6.64,-44.37
1505.98,-6.59,-44.4
1505.99,-6.53,-44.53
1506.0,-6.49,-44.54
1506.01,-6.43,-44.63
1506.02,-6.41,-44.7
1506.03,-6.4,-44.72
1506.04,-6.38,-44.77
1506.05,-6.36,-44.84
1506.06,-6.31,-44.89
1506.07,-6.3,-45.02
1506.08,-6.29,-45.09
1506.09,-6.26,-45.3
1506.1,-6.24,-45.46
1506.11,-6.21,-45.45
1506.12,-6.16,-45.42
1506.13,-6.14,-45.41
1506.14,-6.12,-45.47
1506.15,-6.1,-45.43
1506.16,-6.08,-45.15
1506.17,-6.04,-45.15
1506.18,-6.05,-45.0
1506.19,-6.13,-44.84
1506.2,-6.16,-44.71
1506.21,-6.17,-44.58
1506.22,-6.21,-44.47
1506.23,-6.24,-44.45
1506.24,-6.26,-44.42
1506.25,-6.29,-44.4
1506.26,-6.32,-44.38
1506.27,-6.29,-44.25
1506.28,-6.19,-44.26
1506.29,-6.12,-44.04
1506.3,-6.04,-44.0
1506.31,-5.91,-43.98
1506.32,-5.8,-43.76
1506.33,-5.73,-43.75
1506.34,-5.63,-43.68
1506.35,-5.59,-43.68
1506.36,-5.54,-43.54
1506.37,-5.49,-43.47
1506.38,-5.46,-43.38
1506.39,-5.46,-43.24
1506.4,-5.49,-43.21
1506.41,-5.51,-43.05
1506.42,-5.57,-42.92
1506.43,-5.62,-42.83
1506.44,-5.73,-42.74
1506.45,-5.89,-42.61
1506.46,-6.02,-42.49
1506.47,-6.12,-42.45
1506.48,-6.2,-42.31
1506.49,-6.31,-42.12
1506.5,-6.41,-42.1
1506.51,-6.47,-42.0
1506.52,-6.49,-41.84
1506.53,-6.48,-41.76
1506.54,-6.51,-41.56
1506.55,-6.56,-41.57
1506.56,-6.57,-41.5
1506.57,-6.57,-41.32
1506.58,-6.57,-41.22
1506.59,-6.55,-41.12
1506.6,-6.57,-41.08
1506.61,-6.6,-41.04
1506.62,-6.6,-41.0
1506.63,-6.58,-40.92
1506.64,-6.57,-40.94
1506.65,-6.55,-40.86
1506.66,-6.57,-40.82
1506.67,-6.55,-40.79
1506.68,-6.53,-40.75
1506.69,-6.51,-40.7
1506.7,-6.51,-40.61
1506.71,-6.47,-40.61
1506.72,-6.46,-40.46
1506.73,-6.44,-40.52
1506.74,-6.41,-40.45
1506.75,-6.39,-40.42
1506.76,-6.37,-40.39
1506.77,-6.34,-40.34
1506.78,-6.32,-40.32
1506.79,-6.3,-40.3
1506.8,-6.29,-40.28
1506.81,-6.27,-40.31
1506.82,-6.25,-40.23
1506.83,-6.22,-40.24
1506.84,-6.19,-40.23
1506.85,-6.17,-40.3
1506.86,-6.16,-40.31
1506.87,-6.15,-40.26
1506.88,-6.29,-40.45
1506.89,-6.5,-40.58
1506.9,-6.46,-40.65
1506.91,-6.43,-40.67
1506.92,-6.4,-40.76
1506.93,-6.37,-40.82
1506.94,-6.33,-40.89
1506.95,-6.33,-40.9
1506.96,-6.33,-40.92
1506.97,-6.32,-40.93
1506.98,-6.32,-40.94
1506.99,-6.29,-41.03
1507.0,-6.26,-41.1
1507.01,-6.26,-41.16
1507.02,-6.26,-41.27
1507.03,-6.25,-41.34
1507.04,-6.23,-41.44
1507.05,-6.23,-41.44
1507.06,-6.24,-41.58
1507.07,-6.29,-41.75
1507.08,-5.8,-41.7
1507.09,-5.67,-41.68
1507.1,-5.69,-41.8
1507.11,-5.64,-41.9
1507.12,-5.56,-41.96
1507.13,-5.48,-42.04
1507.14,-5.41,-42.07
1507.15,-5.26,-42.19
1507.16,-5.11,-42.2
1507.17,-5.09,-42.35
1507.18,-5.08,-42.45
1507.19,-5.08,-42.71
1507.2,-5.12,-42.8
1507.21,-5.17,-43.04
1507.22,-5.25,-43.09
1507.23,-5.39,-43.17
1507.24,-5.55,-43.23
1507.25,-5.76,-43.32
1507.26,-6.0,-43.35
1507.27,-6.17,-43.53
1507.28,-6.25,-43.71
1507.29,-6.38,-43.9
1507.3,-6.47,-43.99
1507.31,-6.53,-44.14
1507.32,-6.54,-44.27
1507.33,-6.52,-44.43
1507.34,-6.53,-44.47
1507.35,-6.55,-44.59
1507.36,-6.57,-44.63
1507.37,-6.58,-44.7
1507.38,-6.55,-44.9
1507.39,-6.51,-44.95
1507.4,-6.5,-45.19
1507.41,-6.51,-45.26
1507.42,-6.53,-45.4
1507.43,-6.5,-45.5
1507.44,-6.47,-45.54
1507.45,-6.42,-45.59
1507.46,-6.42,-45.7
1507.47,-6.39,-45.82
1507.48,-6.39,-45.9
1507.49,-6.36,-45.97
1507.5,-6.31,-45.98
1507.51,-6.63,-45.65
1507.52,-6.99,-45.51
1507.53,-6.91,-45.38
1507.54,-6.86,-45.27
1507.55,-6.8,-45.15
1507.56,-6.72,-45.07
1507.57,-6.67,-44.84
1507.58,-6.6,-44.69
1507.59,-6.56,-44.57
1507.6,-6.53,-44.46
1507.61,-6.5,-44.42
1507.62,-6.46,-44.28
1507.63,-6.41,-44.27
1507.64,-6.38,-44.05
1507.65,-6.34,-43.98
1507.66,-6.31,-43.72
1507.67,-6.28,-43.63
1507.68,-6.24,-43.42
1507.69,-6.21,-43.25
1507.7,-6.18,-43.16
1507.71,-6.16,-43.05
1507.72,-6.22,-42.86
1507.73,-6.28,-42.64
1507.74,-6.24,-42.54
1507.75,-6.08,-42.64
1507.76,-5.93,-42.73
1507.77,-5.78,-42.82
1507.78,-5.57,-42.8
1507.79,-5.53,-42.73
1507.8,-5.7,-42.42
1507.81,-6.17,-41.92
1507.82,-6.2,-41.78
1507.83,-6.1,-41.59
1507.84,-6.02,-41.54
1507.85,-5.95,-41.49
1507.86,-5.89,-41.38
1507.87,-5.82,-41.24
1507.88,-5.69,-41.14
1507.89,-5.64,-41.02
1507.9,-5.6,-40.94
1507.91,-5.59,-40.81
1507.92,-5.56,-40.73
1507.93,-5.55,-40.62
1507.94,-5.56,-40.57
1507.95,-5.57,-40.52
1507.96,-5.59,-40.42
1507.97,-5.62,-40.41
1507.98,-5.65,-40.37
1507.99,-5.72,-40.3
1508.0,-5.82,-40.26
1508.01,-5.93,-40.23
1508.02,-6.05,-40.24
1508.03,-6.12,-40.17
1508.04,-6.21,-40.09
1508.05,-6.3,-40.01
1508.06,-6.37,-39.93
1508.07,-6.43,-39.89
1508.08,-6.45,-39.85
1508.09,-6.46,-39.84
1508.1,-6.48,-39.84
1508.11,-6.54,-39.83
1508.12,-6.56,-39.78
1508.13,-6.57,-39.74
1508.14,-6.53,-39.82
1508.15,-6.51,-39.81
1508.16,-6.53,-39.76
1508.17,-6.53,-39.85
1508.18,-6.53,-39.79
1508.19,-6.52,-39.84
1508.2,-6.49,-39.89
1508.21,-6.47,-39.87
1508.22,-6.46,-39.89
1508.23,-6.49,-39.95
1508.24,-6.48,-39.97
1508.25,-6.46,-40.01
1508.26,-6.4,-40.08
1508.27,-6.37,-40.09
1508.28,-6.37,-40.16
1508.29,-6.37,-40.2
1508.3,-6.37,-40.26
1508.31,-6.34,-40.38
1508.32,-6.31,-40.42
1508.33,-6.3,-40.49
1508.34,-6.28,-40.58
1508.35,-6.27,-40.67
1508.36,-6.25,-40.76
1508.37,-6.23,-40.74
1508.38,-6.19,-40.83
1508.39,-6.17,-40.93
1508.4,-6.17,-41.09
1508.41,-6.22,-41.41
1508.42,-6.28,-41.75
1508.43,-6.33,-42.09
1508.44,-6.36,-42.37
1508.45,-6.33,-42.52
1508.46,-6.32,-42.67
1508.47,-6.3,-42.83
1508.48,-6.3,-43.01
1508.49,-6.3,-43.16
1508.5,-6.28,-43.29
1508.51,-6.28,-43.36
1508.52,-6.26,-43.5
1508.53,-6.23,-43.65
1508.54,-6.24,-43.82
1508.55,-5.97,-43.95
1508.56,-5.71,-43.8
1508.57,-5.71,-43.93
1508.58,-5.31,-44.05
1508.59,-4.97,-43.8
1508.6,-4.97,-43.91
1508.61,-4.92,-44.04
1508.62,-4.89,-44.18
1508.63,-4.93,-44.28
1508.64,-4.96,-44.4
1508.65,-5.0,-44.59
1508.66,-5.04,-44.83
1508.67,-5.13,-44.82
1508.68,-5.23,-45.09
1508.69,-5.35,-45.27
1508.7,-5.48,-45.4
1508.71,-5.61,-45.46
1508.72,-5.74,-45.46
1508.73,-5.92,-45.63
1508.74,-6.31,-45.64
1508.75,-6.37,-46.58
1508.76,-5.68,-46.55
1508.77,-5.87,-46.31
1508.78,-6.27,-45.89
1508.79,-6.8,-45.4
1508.8,-7.15,-45.16
1508.81,-6.88,-45.34
1508.82,-6.46,-45.26
1508.83,-6.59,-44.83
1508.84,-6.81,-44.73
1508.85,-6.93,-44.7
1508.86,-6.4,-44.67
1508.87,-6.37,-44.46
1508.88,-6.65,-44.28
1508.89,-6.81,-44.14
1508.9,-6.85,-43.93
1508.91,-6.4,-43.95
1508.92,-6.41,-43.65
1508.93,-6.74,-43.39
1508.94,-6.93,-43.19
1508.95,-6.94,-42.99
1508.96,-6.49,-43.16
1508.97,-6.15,-43.07
1508.98,-6.3,-42.86
1508.99,-6.55,-42.64
1509.0,-6.62,-42.51
1509.01,-6.38,-42.5
1509.02,-6.35,-42.32
1509.03,-6.46,-42.23
1509.04,-6.6,-41.99
1509.05,-6.6,-41.87
1509.06,-6.27,-41.81
1509.07,-6.32,-41.61
1509.08,-6.39,-41.45
1509.09,-6.48,-41.35
1509.1,-6.41,-41.3
1509.11,-6.04,-41.16
1509.12,-6.11,-41.04
1509.13,-6.23,-40.96
1509.14,-6.37,-40.66
1509.15,-6.33,-40.65
1509.16,-6.38,-40.36
1509.17,-6.12,-40.42
1509.18,-6.19,-40.22
1509.19,-6.35,-40.05
1509.2,-6.44,-39.85
1509.21,-6.31,-39.95
1509.22,-5.56,-40.23
1509.23,-5.41,-40.15
1509.24,-5.43,-40.08
1509.25,-5.53,-39.97
1509.26,-5.64,-39.91
1509.27,-5.54,-39.87
1509.28,-5.41,-39.83
1509.29,-5.41,-39.83
1509.3,-5.35,-39.82
1509.31,-5.33,-39.71
