L,O,1
1501.21,-6.89,-39.74
1501.22,-6.92,-39.74
1501.23,-6.88,-39.66
1501.24,-6.84,-39.61
1501.25,-6.8,-39.53
1501.26,-6.79,-39.48
1501.27,-6.77,-39.48
1501.28,-6.73,-39.49
1501.29,-6.67,-39.41
1501.3,-6.62,-39.39
1501.31,-6.59,-39.37
1501.32,-6.56,-39.31
1501.33,-6.57,-39.27
1501.34,-6.54,-39.25
1501.35,-6.43,-39.26
1501.36,-6.39,-39.26
1501.37,-6.41,-39.29
1501.38,-6.44,-39.2
1501.39,-6.39,-39.14
1501.4,-6.32,-39.15
1501.41,-6.28,-39.15
1501.42,-6.28,-39.07
1501.43,-6.29,-39.06
1501.44,-6.25,-39.06
1501.45,-6.22,-39.01
1501.46,-6.18,-39.04
1501.47,-6.16,-39.05
1501.48,-6.12,-39.03
1501.49,-6.08,-39.04
1501.5,-6.04,-39.04
1501.51,-6.05,-39.01
1501.52,-6.04,-39.03
1501.53,-5.98,-39.03
1501.54,-5.92,-39.02
1501.55,-5.83,-39.02
1501.56,-5.75,-39.07
1501.57,-5.68,-39.05
1501.58,-5.58,-39.05
1501.59,-5.47,-38.99
1501.6,-5.4,-39.01
1501.61,-5.37,-39.0
1501.62,-5.34,-39.0
1501.63,-5.3,-38.97
1501.64,-5.34,-39.0
1501.65,-5.38,-39.02
1501.66,-5.45,-38.93
1501.67,-5.55,-38.96
1501.68,-5.69,-38.95
1501.69,-5.89,-39.03
1501.7,-6.11,-39.01
1501.71,-6.26,-39.01
1501.72,-6.33,-39.11
1501.73,-6.38,-39.16
1501.74,-6.44,-39.08
1501.75,-6.47,-39.13
1501.76,-6.5,-39.18
1501.77,-6.51,-39.07
1501.78,-6.51,-39.16
1501.79,-6.49,-39.12
1501.8,-6.51,-39.14
1501.81,-6.51,-39.21
1501.82,-6.51,-39.24
1501.83,-6.48,-39.25
1501.84,-6.44,-39.31
1501.85,-6.44,-39.25
1501.86,-6.44,-39.28
1501.87,-6.44,-39.3
1501.88,-6.44,-39.3
1501.89,-6.44,-39.31
1501.9,-6.44,-39.31
1501.91,-6.44,-39.32
1501.92,-6.44,-39.33
1501.93,-6.41,-39.41
1501.94,-6.39,-39.51
1501.95,-6.37,-39.55
1501.96,-6.38,-39.59
1501.97,-6.38,-39.65
1501.98,-6.39,-39.68
1501.99,-6.37,-39.79
1502.0,-6.37,-39.75
1502.01,-6.37,-39.77
1502.02,-6.37,-39.82
1502.03,-6.36,-39.86
1502.04,-6.37,-39.96
1502.05,-6.37,-40.02
1502.06,-6.36,-40.08
1502.07,-6.31,-40.09
1502.08,-6.32,-40.06
1502.09,-6.64,-40.22
1502.1,-6.6,-40.32
1502.11,-6.59,-40.22
1502.12,-6.56,-40.34
1502.13,-6.51,-40.35
1502.14,-6.47,-40.4
1502.15,-6.42,-40.37
1502.16,-6.39,-40.38
1502.17,-6.34,-40.42
1502.18,-6.3,-40.39
1502.19,-6.29,-40.44
1502.2,-6.24,-40.5
1502.21,-6.19,-40.47
1502.22,-6.18,-40.44
1502.23,-6.14,-40.53
1502.24,-6.09,-40.47
1502.25,-6.03,-40.45
1502.26,-6.01,-40.47
1502.27,-6.0,-40.46
1502.28,-5.98,-40.37
1502.29,-5.97,-40.4
1502.3,-5.94,-40.43
1502.31,-5.94,-40.45
1502.32,-5.96,-40.34
1502.33,-6.18,-40.27
1502.34,-6.3,-40.24
1502.35,-6.22,-40.15
1502.36,-6.12,-40.21
1502.37,-6.02,-40.18
1502.38,-5.91,-40.15
1502.39,-5.79,-40.15
1502.4,-5.65,-40.14
1502.41,-5.59,-40.07
1502.42,-5.57,-40.06
1502.43,-5.47,-39.99
1502.44,-5.44,-40.0
1502.45,-5.44,-39.89
1502.46,-5.45,-39.81
1502.47,-5.47,-39.76
1502.48,-5.55,-39.72
1502.49,-5.67,-39.61
1502.5,-5.79,-39.64
1502.51,-5.94,-39.6
1502.52,-6.04,-39.54
1502.53,-6.17,-39.55
1502.54,-6.27,-39.59
1502.55,-6.3,-39.49
1502.56,-6.3,-39.44
1502.57,-6.31,-39.39
1502.58,-6.34,-39.35
1502.59,-6.37,-39.3
1502.6,-6.37,-39.24
1502.61,-6.37,-39.2
1502.62,-6.38,-39.11
1502.63,-6.42,-39.0
1502.64,-6.44,-38.98
1502.65,-6.48,-38.92
1502.66,-6.48,-38.87
1502.67,-6.48,-38.84
1502.68,-6.51,-38.84
1502.69,-6.51,-38.84
1502.7,-6.51,-38.86
1502.71,-6.51,-38.83
1502.72,-6.49,-38.75
1502.73,-6.48,-38.73
1502.74,-6.48,-38.77
1502.75,-6.46,-38.73
1502.76,-6.43,-38.72
1502.77,-6.38,-38.69
1502.78,-6.35,-38.75
1502.79,-6.32,-38.64
1502.8,-6.33,-38.6
1502.81,-6.3,-38.57
1502.82,-6.27,-38.6
1502.83,-6.23,-38.54
1502.84,-6.21,-38.51
1502.85,-6.19,-38.53
1502.86,-6.18,-38.49
1502.87,-6.16,-38.51
1502.88,-6.12,-38.53
1502.89,-6.27,-38.48
1502.9,-6.43,-38.43
1502.91,-6.39,-38.46
1502.92,-6.38,-38.5
1502.93,-6.36,-38.51
1502.94,-6.35,-38.5
1502.95,-6.34,-38.51
1502.96,-6.33,-38.51
1502.97,-6.32,-38.52
1502.98,-6.31,-38.53
1502.99,-6.29,-38.53
1503.0,-6.25,-38.57
1503.01,-6.23,-38.58
1503.02,-6.19,-38.62
1503.03,-6.16,-38.61
1503.04,-6.12,-38.7
1503.05,-6.09,-38.67
1503.06,-6.05,-38.66
1503.07,-6.01,-38.73
1503.08,-6.01,-38.74
1503.09,-6.0,-38.89
1503.1,-6.0,-38.87
1503.11,-5.98,-38.93
1503.12,-5.98,-38.98
1503.13,-6.08,-39.01
1503.14,-6.27,-39.0
1503.15,-6.3,-39.04
1503.16,-6.21,-39.07
1503.17,-6.1,-39.16
1503.18,-5.96,-39.23
1503.19,-5.81,-39.23
1503.2,-5.9,-39.23
1503.21,-6.0,-39.23
1503.22,-6.01,-39.42
1503.23,-5.92,-39.37
1503.24,-5.82,-39.39
1503.25,-5.7,-39.52
1503.26,-5.65,-39.53
1503.27,-5.64,-39.55
1503.28,-5.64,-39.6
1503.29,-5.66,-39.55
1503.3,-5.69,-39.68
1503.31,-5.75,-39.7
1503.32,-5.83,-39.79
1503.33,-5.94,-39.86
1503.34,-6.04,-39.84
1503.35,-6.15,-39.83
1503.36,-6.24,-39.91
1503.37,-6.3,-39.95
1503.38,-6.38,-39.96
1503.39,-6.45,-40.08
1503.4,-6.48,-39.98
1503.41,-6.51,-40.03
1503.42,-6.53,-40.09
1503.43,-6.57,-40.03
1503.44,-6.57,-40.0
1503.45,-6.55,-40.07
1503.46,-6.53,-40.08
1503.47,-6.52,-40.07
1503.48,-6.51,-40.11
1503.49,-6.49,-40.13
1503.5,-6.46,-40.16
1503.51,-6.44,-40.18
1503.52,-6.42,-40.26
1503.53,-6.4,-40.21
1503.54,-6.39,-40.24
1503.55,-6.37,-40.25
1503.56,-6.38,-40.34
1503.57,-6.36,-40.31
1503.58,-6.34,-40.23
1503.59,-6.34,-40.27
1503.6,-6.34,-40.3
1503.61,-6.35,-40.24
1503.62,-6.32,-40.27
1503.63,-6.32,-40.22
1503.64,-6.31,-40.18
1503.65,-6.33,-40.13
1503.66,-6.33,-40.03
1503.67,-6.3,-40.06
1503.68,-6.25,-39.97
1503.69,-6.24,-40.0
1503.7,-6.22,-39.95
1503.71,-6.18,-39.91
1503.72,-6.16,-39.9
1503.73,-6.13,-39.85
1503.74,-6.09,-39.84
1503.75,-6.04,-39.82
1503.76,-6.01,-39.77
1503.77,-6.0,-39.66
1503.78,-5.95,-39.67
1503.79,-5.92,-39.59
1503.8,-5.86,-39.59
1503.81,-5.84,-39.52
1503.82,-5.86,-39.51
1503.83,-5.87,-39.45
1503.84,-5.88,-39.45
1503.85,-5.87,-39.35
1503.86,-5.89,-39.34
1503.87,-5.88,-39.31
1503.88,-5.92,-39.25
1503.89,-5.94,-39.22
1503.9,-5.9,-39.19
1503.91,-5.78,-39.22
1503.92,-5.71,-39.18
1503.93,-5.64,-39.16
1503.94,-5.53,-39.15
1503.95,-5.38,-39.13
1503.96,-5.31,-39.1
1503.97,-5.3,-39.07
1503.98,-5.28,-38.96
1503.99,-5.26,-38.92
1504.0,-5.3,-38.89
1504.01,-5.37,-38.84
1504.02,-5.51,-38.77
1504.03,-5.68,-38.75
1504.04,-5.88,-38.66
1504.05,-6.07,-38.59
1504.06,-6.27,-38.57
1504.07,-6.45,-38.52
1504.08,-6.53,-38.52
1504.09,-6.58,-38.51
1504.1,-6.59,-38.46
1504.11,-6.6,-38.45
1504.12,-6.65,-38.41
1504.13,-6.65,-38.39
1504.14,-6.63,-38.35
1504.15,-6.62,-38.38
1504.16,-6.6,-38.37
1504.17,-6.61,-38.33
1504.18,-6.62,-38.28
1504.19,-6.6,-38.31
1504.2,-6.58,-38.3
1504.21,-6.57,-38.29
1504.22,-6.55,-38.27
1504.23,-6.56,-38.21
1504.24,-6.54,-38.2
1504.25,-6.53,-38.26
1504.26,-6.51,-38.24
1504.27,-6.49,-38.25
1504.28,-6.45,-38.31
1504.29,-6.44,-38.26
1504.3,-6.44,-38.27
1504.31,-6.44,-38.27
1504.32,-6.41,-38.26
1504.33,-6.38,-38.34
1504.34,-6.36,-38.33
1504.35,-6.35,-38.31
1504.36,-6.35,-38.34
1504.37,-6.32,-38.4
1504.38,-6.29,-38.4
1504.39,-6.25,-38.5
1504.4,-6.35,-38.5
1504.41,-6.62,-38.55
1504.42,-6.57,-38.54
1504.43,-6.53,-38.62
1504.44,-6.48,-38.65
1504.45,-6.41,-38.7
1504.46,-6.39,-38.64
1504.47,-6.36,-38.75
1504.48,-6.32,-38.76
1504.49,-6.28,-38.76
1504.5,-6.24,-38.82
1504.51,-6.21,-38.88
1504.52,-6.18,-38.94
1504.53,-6.16,-38.95
1504.54,-6.14,-39.02
1504.55,-6.09,-39.08
1504.56,-6.07,-39.12
1504.57,-6.09,-39.2
1504.58,-6.09,-39.2
1504.59,-6.07,-39.19
1504.6,-6.05,-39.27
1504.61,-6.02,-39.34
1504.62,-6.01,-39.41
1504.63,-6.04,-39.4
1504.64,-6.12,-39.52
1504.65,-6.2,-39.58
1504.66,-6.25,-39.58
1504.67,-6.3,-39.58
1504.68,-6.35,-39.58
1504.69,-6.4,-39.58
1504.7,-6.45,-39.59
1504.71,-6.49,-39.66
1504.72,-6.43,-39.67
1504.73,-6.33,-39.71
1504.74,-6.24,-39.79
1504.75,-6.15,-39.82
1504.76,-6.04,-39.89
1504.77,-5.92,-39.97
1504.78,-5.81,-40.02
1504.79,-5.68,-40.02
1504.8,-5.59,-40.08
1504.81,-5.63,-40.07
1504.82,-5.57,-40.11
1504.83,-5.48,-40.19
1504.84,-5.45,-40.21
1504.85,-5.45,-40.22
1504.86,-5.48,-40.21
1504.87,-5.49,-40.28
1504.88,-5.54,-40.33
1504.89,-5.61,-40.35
1504.9,-5.69,-40.38
1504.91,-5.83,-40.37
1504.92,-5.98,-40.38
1504.93,-6.15,-40.38
1504.94,-6.25,-40.43
1504.95,-6.32,-40.45
1504.96,-6.36,-40.4
1504.97,-6.41,-40.29
1504.98,-6.44,-40.24
1504.99,-6.45,-40.17
1505.0,-6.44,-40.23
1505.01,-6.46,-40.08
1505.02,-6.49,-40.06
1505.03,-6.48,-40.02
1505.04,-6.49,-39.92
1505.05,-6.48,-39.89
1505.06,-6.46,-39.83
1505.07,-6.48,-39.8
1505.08,-6.48,-39.73
1505.09,-6.49,-39.74
1505.1,-6.46,-39.67
1505.11,-6.45,-39.58
1505.12,-6.44,-39.58
1505.13,-6.46,-39.47
1505.14,-6.44,-39.47
1505.15,-6.42,-39.44
1505.16,-6.38,-39.4
1505.17,-6.35,-39.25
1505.18,-6.33,-39.18
1505.19,-6.33,-39.15
1505.2,-6.33,-39.15
1505.21,-6.29,-39.03
1505.22,-6.24,-39.0
1505.23,-6.21,-38.98
1505.24,-6.19,-38.9
1505.25,-6.19,-38.82
1505.26,-6.16,-38.77
1505.27,-6.12,-38.76
1505.28,-6.07,-38.68
1505.29,-6.05,-38.68
1505.3,-6.07,-38.56
1505.31,-6.04,-38.49
1505.32,-6.0,-38.47
1505.33,-6.04,-38.41
1505.34,-6.09,-38.35
1505.35,-6.14,-38.3
1505.36,-6.19,-38.25
1505.37,-6.23,-38.18
1505.38,-6.15,-38.1
1505.39,-6.26,-38.03
1505.4,-6.32,-37.96
1505.41,-6.33,-37.99
1505.42,-6.36,-37.9
1505.43,-6.4,-37.93
1505.44,-6.37,-37.89
1505.45,-6.34,-37.85
1505.46,-6.31,-37.9
1505.47,-5.8,-37.97
1505.48,-5.66,-38.0
1505.49,-5.67,-37.95
1505.5,-5.62,-37.85
1505.51,-5.54,-37.76
1505.52,-5.46,-37.77
1505.53,-5.36,-37.75
1505.54,-5.21,-37.78
1505.55,-5.13,-37.76
1505.56,-5.1,-37.74
1505.57,-5.1,-37.77
1505.58,-5.09,-37.74
1505.59,-5.14,-37.74
1505.6,-5.24,-37.79
1505.61,-5.38,-37.73
1505.62,-5.57,-37.71
1505.63,-5.81,-37.79
1505.64,-6.03,-37.84
1505.65,-6.21,-37.76
1505.66,-6.36,-37.75
1505.67,-6.49,-37.73
1505.68,-6.52,-37.83
1505.69,-6.55,-37.88
1505.7,-6.55,-37.87
1505.71,-6.55,-37.83
1505.72,-6.55,-37.89
1505.73,-6.55,-37.95
1505.74,-6.53,-38.04
1505.75,-6.51,-38.1
1505.76,-6.51,-38.11
1505.77,-6.5,-38.11
1505.78,-6.5,-38.16
1505.79,-6.48,-38.2
1505.8,-6.48,-38.26
1505.81,-6.44,-38.27
1505.82,-6.43,-38.39
1505.83,-6.41,-38.4
1505.84,-6.39,-38.43
1505.85,-6.38,-38.44
1505.86,-6.37,-38.55
1505.87,-6.37,-38.61
1505.88,-6.35,-38.63
1505.89,-6.36,-38.68
1505.9,-6.75,-38.83
1505.91,-6.79,-38.96
1505.92,-6.72,-39.02
1505.93,-6.67,-39.09
1505.94,-6.62,-39.14
1505.95,-6.57,-39.18
1505.96,-6.53,-39.24
1505.97,-6.47,-39.29
1505.98,-6.44,-39.35
1505.99,-6.4,-39.48
1506.0,-6.37,-39.48
1506.01,-6.33,-39.58
1506.02,-6.3,-39.62
1506.03,-6.3,-39.7
1506.04,-6.31,-39.71
1506.05,-6.29,-39.79
1506.06,-6.26,-39.89
1506.07,-6.23,-39.93
1506.08,-6.23,-39.97
1506.09,-6.2,-40.06
1506.1,-6.18,-40.05
1506.11,-6.16,-40.09
1506.12,-6.11,-40.07
1506.13,-6.07,-40.12
1506.14,-6.05,-40.09
1506.15,-6.12,-40.14
1506.16,-6.14,-40.08
1506.17,-6.13,-40.06
1506.18,-6.16,-40.15
1506.19,-6.17,-40.15
1506.2,-6.18,-40.15
1506.21,-6.18,-40.14
1506.22,-6.19,-40.14
1506.23,-6.2,-40.13
1506.24,-6.24,-40.13
1506.25,-6.25,-40.12
1506.26,-6.14,-40.14
1506.27,-6.05,-40.13
1506.28,-5.94,-40.13
1506.29,-5.84,-40.11
1506.3,-5.74,-40.13
1506.31,-5.68,-40.16
1506.32,-5.58,-40.17
1506.33,-5.51,-40.11
1506.34,-5.48,-40.06
1506.35,-5.49,-40.02
1506.36,-5.46,-40.06
1506.37,-5.48,-39.86
1506.38,-5.47,-39.86
1506.39,-5.5,-39.78
1506.4,-5.59,-39.76
1506.41,-5.7,-39.72
1506.42,-5.8,-39.71
1506.43,-5.9,-39.64
1506.44,-6.0,-39.51
1506.45,-6.16,-39.48
1506.46,-6.29,-39.41
1506.47,-6.35,-39.43
1506.48,-6.37,-39.32
1506.49,-6.36,-39.26
1506.5,-6.41,-39.16
1506.51,-6.49,-39.11
1506.52,-6.51,-39.06
1506.53,-6.5,-38.95
1506.54,-6.49,-38.89
1506.55,-6.48,-38.83
1506.56,-6.51,-38.77
1506.57,-6.53,-38.69
1506.58,-6.56,-38.61
1506.59,-6.54,-38.54
1506.6,-6.51,-38.51
1506.61,-6.54,-38.4
1506.62,-6.57,-38.35
1506.63,-6.55,-38.3
1506.64,-6.53,-38.21
1506.65,-6.51,-38.18
1506.66,-6.5,-38.09
1506.67,-6.48,-38.02
1506.68,-6.47,-37.98
1506.69,-6.46,-37.91
1506.7,-6.43,-37.89
1506.71,-6.4,-37.86
1506.72,-6.38,-37.83
1506.73,-6.37,-37.8
1506.74,-6.35,-37.79
1506.75,-6.32,-37.77
1506.76,-6.3,-37.74
1506.77,-6.3,-37.73
1506.78,-6.26,-37.74
1506.79,-6.23,-37.69
1506.8,-6.21,-37.64
1506.81,-6.19,-37.57
1506.82,-6.18,-37.52
1506.83,-6.13,-37.46
1506.84,-6.12,-37.45
1506.85,-6.09,-37.39
1506.86,-6.21,-37.47
1506.87,-6.37,-37.52
1506.88,-6.37,-37.52
1506.89,-6.36,-37.51
1506.9,-6.34,-37.51
1506.91,-6.33,-37.5
1506.92,-6.31,-37.5
1506.93,-6.29,-37.5
1506.94,-6.25,-37.52
1506.95,-6.24,-37.59
1506.96,-6.23,-37.57
1506.97,-6.22,-37.62
1506.98,-6.2,-37.58
1506.99,-6.19,-37.6
1507.0,-6.21,-37.64
1507.01,-6.08,-37.71
1507.02,-5.71,-37.61
1507.03,-5.66,-37.65
1507.04,-5.67,-37.69
1507.05,-5.62,-37.74
1507.06,-5.57,-37.72
1507.07,-5.5,-37.83
1507.08,-5.41,-37.9
1507.09,-5.27,-37.92
1507.1,-5.15,-37.96
1507.11,-5.14,-37.94
1507.12,-5.11,-38.02
1507.13,-5.13,-38.01
1507.14,-5.14,-38.13
1507.15,-5.2,-38.13
1507.16,-5.29,-38.13
1507.17,-5.39,-38.27
1507.18,-5.55,-38.28
1507.19,-5.73,-38.31
1507.2,-5.95,-38.36
1507.21,-6.09,-38.34
1507.22,-6.24,-38.39
1507.23,-6.38,-38.39
1507.24,-6.46,-38.52
1507.25,-6.51,-38.58
1507.26,-6.5,-38.6
1507.27,-6.49,-38.65
1507.28,-6.51,-38.74
1507.29,-6.54,-38.82
1507.3,-6.55,-38.89
1507.31,-6.54,-38.98
1507.32,-6.52,-39.04
1507.33,-6.51,-39.08
1507.34,-6.51,-39.18
1507.35,-6.53,-39.23
1507.36,-6.52,-39.36
1507.37,-6.49,-39.35
1507.38,-6.45,-39.42
1507.39,-6.43,-39.42
1507.4,-6.42,-39.49
1507.41,-6.44,-39.59
1507.42,-6.41,-39.62
1507.43,-6.37,-39.69
1507.44,-6.36,-39.89
1507.45,-6.62,-39.85
1507.46,-6.98,-39.93
1507.47,-6.91,-39.99
1507.48,-6.84,-39.98
1507.49,-6.77,-40.06
1507.5,-6.69,-39.98
1507.51,-6.63,-40.06
1507.52,-6.59,-39.97
1507.53,-6.57,-39.99
1507.54,-6.51,-40.04
1507.55,-6.48,-39.99
1507.56,-6.44,-40.03
1507.57,-6.39,-40.02
1507.58,-6.37,-40.02
1507.59,-6.35,-40.02
1507.6,-6.33,-39.99
1507.61,-6.3,-40.0
1507.62,-6.26,-39.92
1507.63,-6.24,-39.87
1507.64,-6.23,-39.78
1507.65,-6.2,-39.83
1507.66,-6.17,-39.8
1507.67,-6.18,-39.73
1507.68,-6.28,-39.56
1507.69,-6.27,-39.51
1507.7,-6.24,-39.49
1507.71,-6.03,-39.46
1507.72,-5.48,-39.63
1507.73,-5.45,-39.6
1507.74,-5.47,-39.45
1507.75,-5.49,-39.45
1507.76,-5.46,-39.43
1507.77,-5.4,-39.37
1507.78,-5.31,-39.33
1507.79,-5.15,-39.36
1507.8,-5.12,-39.32
1507.81,-5.15,-39.3
1507.82,-5.13,-39.23
1507.83,-5.15,-39.18
1507.84,-5.19,-39.12
1507.85,-5.24,-38.96
1507.86,-5.3,-38.93
1507.87,-5.4,-38.85
1507.88,-5.51,-38.76
1507.89,-5.61,-38.64
1507.9,-5.77,-38.58
1507.91,-5.9,-38.53
1507.92,-6.02,-38.49
1507.93,-6.14,-38.4
1507.94,-6.27,-38.31
1507.95,-6.38,-38.31
1507.96,-6.44,-38.16
1507.97,-6.44,-38.09
1507.98,-6.44,-38.05
1507.99,-6.48,-37.9
1508.0,-6.53,-37.89
1508.01,-6.55,-37.85
1508.02,-6.53,-37.78
1508.03,-6.51,-37.69
1508.04,-6.51,-37.66
1508.05,-6.51,-37.57
1508.06,-6.53,-37.54
1508.07,-6.51,-37.49
1508.08,-6.51,-37.41
1508.09,-6.48,-37.47
1508.1,-6.46,-37.42
1508.11,-6.45,-37.39
1508.12,-6.46,-37.39
1508.13,-6.98,-37.16
1508.14,-7.27,-37.03
1508.15,-7.16,-37.04
1508.16,-7.01,-37.02
1508.17,-6.92,-37.03
1508.18,-6.82,-37.03
1508.19,-6.73,-36.93
1508.2,-6.7,-36.89
1508.21,-6.65,-36.89
1508.22,-6.59,-36.84
1508.23,-6.52,-36.82
1508.24,-6.46,-36.9
1508.25,-6.43,-36.86
1508.26,-6.39,-36.97
1508.27,-6.36,-36.94
1508.28,-6.33,-36.96
1508.29,-6.29,-36.99
1508.3,-6.27,-36.96
1508.31,-6.44,-37.06
1508.32,-6.58,-37.2
1508.33,-6.55,-37.25
1508.34,-6.53,-37.27
1508.35,-6.51,-37.29
1508.36,-6.49,-37.31
1508.37,-6.47,-37.34
1508.38,-6.45,-37.36
1508.39,-6.43,-37.38
1508.4,-6.41,-37.4
1508.41,-6.39,-37.42
1508.42,-6.37,-37.45
1508.43,-6.35,-37.47
1508.44,-6.33,-37.49
1508.45,-6.31,-37.54
1508.46,-6.28,-37.63
1508.47,-6.28,-37.63
1508.48,-6.26,-37.68
1508.49,-6.25,-37.75
1508.5,-6.25,-37.79
1508.51,-6.23,-37.88
1508.52,-6.21,-37.92
1508.53,-6.21,-38.0
1508.54,-5.92,-38.13
1508.55,-5.67,-38.05
1508.56,-5.75,-38.18
1508.57,-5.74,-38.29
1508.58,-5.66,-38.36
1508.59,-5.61,-38.45
1508.6,-5.54,-38.54
1508.61,-5.48,-38.58
1508.62,-5.3,-38.71
1508.63,-5.22,-38.77
1508.64,-5.22,-38.81
1508.65,-5.22,-38.97
1508.66,-5.22,-39.05
1508.67,-5.25,-39.15
1508.68,-5.29,-39.24
1508.69,-5.37,-39.33
1508.7,-5.44,-39.36
1508.71,-5.53,-39.5
1508.72,-5.67,-39.49
1508.73,-5.81,-39.54
1508.74,-5.98,-39.67
1508.75,-6.12,-39.74
1508.76,-6.24,-39.77
1508.77,-6.35,-39.81
1508.78,-6.48,-39.95
1508.79,-6.55,-39.96
1508.8,-6.55,-40.02
1508.81,-6.54,-40.08
1508.82,-6.55,-40.16
1508.83,-6.57,-40.21
1508.84,-6.58,-40.23
1508.85,-6.58,-40.27
1508.86,-6.55,-40.27
1508.87,-6.52,-40.32
1508.88,-6.51,-40.35
1508.89,-6.49,-40.3
1508.9,-6.51,-40.36
1508.91,-6.48,-40.34
1508.92,-6.45,-40.35
1508.93,-6.44,-40.37
1508.94,-6.42,-40.34
1508.95,-6.42,-40.38
1508.96,-6.39,-40.38
1508.97,-6.36,-40.27
1508.98,-6.35,-40.23
1508.99,-6.35,-40.2
1509.0,-6.32,-40.1
1509.01,-6.33,-40.03
1509.02,-6.3,-39.95
1509.03,-6.3,-39.85
1509.04,-6.5,-39.63
1509.05,-6.93,-39.33
1509.06,-6.87,-39.28
1509.07,-6.81,-39.21
1509.08,-6.47,-39.29
1509.09,-6.52,-39.35
1509.1,-6.59,-39.14
1509.11,-6.64,-39.11
1509.12,-6.61,-39.02
1509.13,-6.52,-39.1
1509.14,-6.45,-38.89
1509.15,-6.28,-38.94
1509.16,-6.49,-38.66
1509.17,-6.49,-38.49
1509.18,-6.33,-38.6
1509.19,-6.41,-38.43
1509.2,-6.44,-38.34
1509.21,-6.25,-38.36
1509.22,-6.21,-38.27
1509.23,-6.22,-38.25
1509.24,-6.37,-38.03
1509.25,-5.83,-37.67
1509.26,-5.16,-37.44
1509.27,-5.01,-37.51
1509.28,-5.04,-37.39
1509.29,-5.13,-37.27
1509.3,-5.15,-37.31
1509.31,-5.12,-37.18
