L,O,1
1501.3,-7.57,-20.13
1501.31,-7.79,-20.11
1501.32,-8.03,-20.07
1501.33,-8.35,-20.06
1501.34,-8.68,-20.07
1501.35,-8.93,-20.01
1501.36,-9.1,-20.02
1501.37,-9.29,-20.05
1501.38,-9.54,-20.05
1501.39,-9.79,-20.04
1501.4,-9.83,-20.06
1501.41,-9.77,-20.05
1501.42,-9.8,-20.05
1501.43,-9.93,-20.07
1501.44,-10.08,-20.12
1501.45,-10.09,-20.12
1501.46,-10.0,-20.11
1501.47,-9.9,-20.14
1501.48,-9.9,-20.15
1501.49,-10.0,-20.19
1501.5,-10.0,-20.16
1501.51,-9.94,-20.17
1501.52,-9.83,-20.18
1501.53,-9.75,-20.17
1501.54,-9.74,-20.18
1501.55,-9.74,-20.18
1501.56,-9.68,-20.15
1501.57,-9.62,-20.14
1501.58,-9.57,-20.12
1501.59,-9.51,-20.09
1501.6,-9.49,-20.08
1501.61,-9.48,-20.07
1501.62,-9.44,-20.03
1501.63,-9.4,-20.05
1501.64,-9.37,-20.05
1501.65,-9.34,-19.99
1501.66,-9.32,-20.01
1501.67,-9.31,-20.01
1501.68,-9.31,-19.97
1501.69,-9.25,-19.99
1501.7,-9.23,-20.0
1501.71,-9.12,-19.98
1501.72,-8.57,-19.96
1501.73,-8.64,-19.95
1501.74,-8.68,-19.94
1501.75,-8.7,-19.96
1501.76,-8.71,-19.97
1501.77,-8.74,-19.97
1501.78,-8.72,-19.97
1501.79,-8.67,-20.02
1501.8,-8.62,-20.03
1501.81,-8.62,-20.03
1501.82,-8.61,-20.06
1501.83,-8.56,-20.09
1501.84,-8.54,-20.06
1501.85,-8.52,-20.1
1501.86,-8.5,-20.13
1501.87,-8.5,-20.13
1501.88,-8.51,-20.14
1501.89,-8.49,-20.16
1501.9,-8.5,-20.12
1501.91,-8.49,-20.11
1501.92,-8.5,-20.12
1501.93,-8.5,-20.08
1501.94,-8.51,-20.02
1501.95,-8.54,-20.02
1501.96,-8.54,-20.0
1501.97,-8.57,-20.01
1501.98,-8.61,-19.96
1501.99,-8.62,-19.93
1502.0,-8.66,-19.96
1502.01,-8.7,-19.96
1502.02,-8.74,-19.87
1502.03,-8.77,-19.92
1502.04,-8.8,-19.95
1502.05,-8.85,-19.95
1502.06,-8.91,-20.01
1502.07,-8.97,-20.07
1502.08,-9.03,-20.04
1502.09,-9.08,-20.1
1502.1,-9.13,-20.12
1502.11,-9.2,-20.14
1502.12,-9.3,-20.15
1502.13,-9.36,-20.18
1502.14,-9.4,-20.2
1502.15,-9.47,-20.21
1502.16,-9.55,-20.2
1502.17,-9.64,-20.18
1502.18,-9.71,-20.14
1502.19,-9.73,-20.17
1502.2,-9.75,-20.09
1502.21,-9.8,-20.05
1502.22,-9.82,-20.06
1502.23,-9.85,-20.0
1502.24,-9.84,-19.97
1502.25,-9.82,-20.0
1502.26,-9.84,-19.95
1502.27,-9.95,-19.94
1502.28,-10.04,-19.96
1502.29,-10.01,-19.91
1502.3,-9.93,-19.91
1502.31,-9.94,-19.92
1502.32,-9.99,-19.91
1502.33,-9.94,-19.95
1502.34,-9.91,-19.99
1502.35,-9.8,-20.0
1502.36,-9.72,-20.02
1502.37,-9.75,-20.04
1502.38,-9.74,-20.02
1502.39,-9.59,-20.04
1502.4,-9.45,-20.06
1502.41,-9.38,-20.06
1502.42,-9.49,-20.07
1502.43,-9.74,-20.07
1502.44,-9.45,-20.08
1502.45,-9.2,-20.08
1502.46,-9.22,-20.09
1502.47,-9.25,-20.08
1502.48,-9.29,-20.06
1502.49,-9.37,-20.03
1502.5,-9.3,-20.01
1502.51,-9.08,-19.99
1502.52,-9.0,-20.0
1502.53,-9.0,-19.98
1502.54,-8.99,-19.96
1502.55,-8.97,-19.96
1502.56,-8.96,-19.92
1502.57,-8.95,-19.92
1502.58,-8.9,-19.91
1502.59,-8.89,-19.87
1502.6,-8.86,-19.88
1502.61,-8.82,-19.86
1502.62,-8.79,-19.85
1502.63,-8.76,-19.9
1502.64,-8.72,-19.86
1502.65,-8.69,-19.86
1502.66,-8.64,-19.91
1502.67,-8.61,-19.89
1502.68,-8.58,-19.92
1502.69,-8.55,-19.98
1502.7,-8.52,-19.98
1502.71,-8.52,-19.99
1502.72,-8.51,-20.02
1502.73,-8.49,-20.04
1502.74,-8.49,-20.06
1502.75,-8.5,-20.09
1502.76,-8.51,-20.08
1502.77,-8.53,-20.06
1502.78,-8.54,-20.07
1502.79,-8.57,-20.06
1502.8,-8.62,-20.02
1502.81,-8.66,-20.03
1502.82,-8.71,-20.0
1502.83,-8.74,-19.96
1502.84,-8.75,-19.97
1502.85,-8.82,-19.92
1502.86,-8.89,-19.88
1502.87,-8.95,-19.89
1502.88,-8.99,-19.86
1502.89,-9.04,-19.84
1502.9,-9.11,-19.87
1502.91,-9.19,-19.85
1502.92,-9.27,-19.85
1502.93,-9.31,-19.91
1502.94,-9.34,-19.91
1502.95,-9.39,-19.94
1502.96,-9.48,-19.96
1502.97,-9.57,-20.0
1502.98,-9.64,-20.01
1502.99,-9.65,-20.07
1503.0,-9.67,-20.09
1503.01,-9.75,-20.09
1503.02,-9.87,-20.11
1503.03,-10.0,-20.15
1503.04,-10.01,-20.11
1503.05,-9.99,-20.12
1503.06,-9.97,-20.08
1503.07,-9.96,-20.06
1503.08,-10.0,-20.01
1503.09,-10.02,-20.04
1503.1,-9.98,-19.98
1503.11,-9.93,-19.96
1503.12,-9.87,-19.93
1503.13,-9.82,-19.88
1503.14,-9.8,-19.88
1503.15,-9.79,-19.84
1503.16,-9.75,-19.8
1503.17,-9.68,-19.84
1503.18,-9.63,-19.83
1503.19,-9.59,-19.82
1503.2,-9.56,-19.87
1503.21,-9.56,-19.85
1503.22,-9.53,-19.86
1503.23,-9.51,-19.88
1503.24,-9.46,-19.89
1503.25,-9.44,-19.89
1503.26,-9.43,-19.91
1503.27,-9.39,-19.93
1503.28,-9.34,-19.94
1503.29,-9.29,-19.97
1503.3,-9.27,-19.97
1503.31,-9.26,-19.97
1503.32,-9.21,-19.96
1503.33,-9.19,-20.02
1503.34,-9.15,-19.96
1503.35,-9.1,-19.97
1503.36,-9.06,-19.98
1503.37,-9.02,-19.92
1503.38,-8.95,-19.98
1503.39,-8.91,-19.98
1503.4,-8.87,-19.92
1503.41,-8.83,-19.92
1503.42,-8.78,-19.89
1503.43,-8.76,-19.84
1503.44,-8.71,-19.8
1503.45,-8.67,-19.81
1503.46,-8.62,-19.79
1503.47,-8.6,-19.79
1503.48,-8.57,-19.8
1503.49,-8.53,-19.78
1503.5,-8.52,-19.78
1503.51,-8.49,-19.77
1503.52,-8.48,-19.74
1503.53,-8.47,-19.76
1503.54,-8.47,-19.76
1503.55,-8.47,-19.78
1503.56,-8.47,-19.82
1503.57,-8.47,-19.88
1503.58,-8.48,-19.87
1503.59,-8.48,-19.91
1503.6,-8.51,-19.92
1503.61,-8.55,-19.93
1503.62,-8.57,-19.97
1503.63,-8.6,-20.0
1503.64,-8.64,-20.0
1503.65,-8.69,-20.01
1503.66,-8.76,-20.01
1503.67,-8.83,-19.98
1503.68,-8.89,-20.01
1503.69,-8.95,-20.02
1503.7,-9.03,-19.93
1503.71,-9.13,-19.94
1503.72,-9.23,-19.92
1503.73,-9.32,-19.87
1503.74,-9.4,-19.86
1503.75,-9.47,-19.87
1503.76,-9.54,-19.84
1503.77,-9.64,-19.86
1503.78,-9.72,-19.84
1503.79,-9.78,-19.8
1503.8,-9.8,-19.85
1503.81,-9.87,-19.86
1503.82,-9.89,-19.87
1503.83,-9.94,-19.9
1503.84,-9.96,-19.94
1503.85,-9.96,-19.95
1503.86,-9.92,-20.0
1503.87,-9.9,-20.04
1503.88,-9.95,-20.02
1503.89,-9.95,-20.07
1503.9,-9.94,-20.06
1503.91,-9.86,-20.03
1503.92,-9.82,-20.01
1503.93,-9.82,-20.05
1503.94,-9.87,-20.0
1503.95,-9.85,-20.0
1503.96,-9.81,-20.0
1503.97,-9.72,-19.96
1503.98,-9.71,-19.91
1503.99,-9.69,-19.9
1504.0,-9.67,-19.87
1504.01,-9.63,-19.84
1504.02,-9.59,-19.84
1504.03,-9.52,-19.81
1504.04,-9.49,-19.81
1504.05,-9.47,-19.83
1504.06,-9.45,-19.81
1504.07,-9.42,-19.8
1504.08,-9.36,-19.81
1504.09,-9.32,-19.79
1504.1,-9.31,-19.79
1504.11,-9.27,-19.85
1504.12,-9.23,-19.84
1504.13,-9.18,-19.88
1504.14,-9.15,-19.91
1504.15,-9.11,-19.91
1504.16,-9.07,-19.9
1504.17,-9.03,-19.93
1504.18,-9.03,-19.93
1504.19,-9.08,-19.93
1504.2,-9.12,-19.94
1504.21,-8.96,-19.93
1504.22,-8.81,-19.91
1504.23,-8.76,-19.89
1504.24,-8.72,-19.92
1504.25,-8.67,-19.9
1504.26,-8.63,-19.88
1504.27,-8.6,-19.88
1504.28,-8.57,-19.86
1504.29,-8.54,-19.81
1504.3,-8.53,-19.81
1504.31,-8.5,-19.8
1504.32,-8.47,-19.76
1504.33,-8.43,-19.81
1504.34,-8.43,-19.77
1504.35,-8.42,-19.75
1504.36,-8.41,-19.73
1504.37,-8.41,-19.71
1504.38,-8.43,-19.68
1504.39,-8.45,-19.69
1504.4,-8.47,-19.7
1504.41,-8.51,-19.72
1504.42,-8.54,-19.76
1504.43,-8.57,-19.78
1504.44,-8.62,-19.77
1504.45,-8.68,-19.82
1504.46,-8.72,-19.87
1504.47,-8.77,-19.89
1504.48,-8.81,-19.93
1504.49,-8.89,-19.96
1504.5,-8.96,-19.96
1504.51,-9.03,-20.02
1504.52,-9.08,-20.02
1504.53,-9.14,-20.02
1504.54,-9.21,-20.04
1504.55,-9.33,-20.02
1504.56,-9.42,-19.95
1504.57,-9.46,-19.95
1504.58,-9.54,-19.94
1504.59,-9.61,-19.9
1504.6,-9.73,-19.9
1504.61,-9.81,-19.88
1504.62,-9.86,-19.81
1504.63,-9.86,-19.83
1504.64,-9.92,-19.78
1504.65,-9.96,-19.77
1504.66,-10.02,-19.8
1504.67,-10.02,-19.76
1504.68,-10.02,-19.78
1504.69,-10.02,-19.8
1504.7,-10.0,-19.86
1504.71,-9.98,-19.87
1504.72,-9.95,-19.92
1504.73,-9.91,-19.93
1504.74,-9.87,-19.94
1504.75,-9.82,-19.97
1504.76,-9.78,-19.98
1504.77,-9.72,-19.99
1504.78,-9.71,-19.99
1504.79,-9.66,-20.03
1504.8,-9.59,-20.01
1504.81,-9.57,-20.01
1504.82,-9.52,-19.95
1504.83,-9.48,-19.94
1504.84,-9.45,-19.92
1504.85,-9.41,-19.92
1504.86,-9.39,-19.84
1504.87,-9.36,-19.84
1504.88,-9.31,-19.81
1504.89,-9.28,-19.78
1504.9,-9.25,-19.79
1504.91,-9.23,-19.75
1504.92,-9.2,-19.73
1504.93,-9.17,-19.73
1504.94,-9.11,-19.74
1504.95,-9.08,-19.72
1504.96,-9.04,-19.72
1504.97,-9.02,-19.73
1504.98,-8.97,-19.74
1504.99,-8.94,-19.75
1505.0,-8.89,-19.78
1505.01,-8.86,-19.76
1505.02,-8.83,-19.78
1505.03,-8.79,-19.8
1505.04,-8.75,-19.79
1505.05,-8.7,-19.81
1505.06,-8.66,-19.84
1505.07,-8.65,-19.82
1505.08,-8.62,-19.85
1505.09,-8.6,-19.85
1505.1,-8.54,-19.86
1505.11,-8.54,-19.88
1505.12,-8.54,-19.87
1505.13,-8.54,-19.83
1505.14,-8.53,-19.82
1505.15,-8.53,-19.81
1505.16,-8.49,-19.8
1505.17,-8.54,-19.8
1505.18,-8.55,-19.79
1505.19,-8.57,-19.74
1505.2,-8.58,-19.76
1505.21,-8.62,-19.71
1505.22,-8.64,-19.67
1505.23,-8.68,-19.68
1505.24,-8.71,-19.68
1505.25,-8.76,-19.64
1505.26,-8.79,-19.67
1505.27,-8.83,-19.69
1505.28,-8.91,-19.71
1505.29,-9.0,-19.72
1505.3,-9.03,-19.76
1505.31,-9.07,-19.75
1505.32,-9.12,-19.77
1505.33,-9.21,-19.81
1505.34,-9.32,-19.84
1505.35,-9.41,-19.89
1505.36,-9.44,-19.93
1505.37,-9.48,-19.98
1505.38,-9.57,-19.98
1505.39,-9.72,-19.99
1505.4,-9.8,-20.03
1505.41,-9.8,-19.99
1505.42,-9.78,-19.98
1505.43,-9.79,-19.95
1505.44,-9.88,-19.93
1505.45,-9.97,-19.96
1505.46,-9.96,-19.9
1505.47,-9.89,-19.87
1505.48,-9.84,-19.87
1505.49,-9.85,-19.78
1505.5,-9.89,-19.73
1505.51,-9.89,-19.77
1505.52,-9.84,-19.73
1505.53,-9.76,-19.72
1505.54,-9.71,-19.75
1505.55,-9.69,-19.73
1505.56,-9.68,-19.75
1505.57,-9.65,-19.78
1505.58,-9.63,-19.78
1505.59,-9.56,-19.8
1505.6,-9.52,-19.85
1505.61,-9.49,-19.84
1505.62,-9.48,-19.86
1505.63,-9.45,-19.91
1505.64,-9.42,-19.92
1505.65,-9.36,-19.94
1505.66,-9.32,-19.97
1505.67,-9.31,-19.96
1505.68,-9.3,-19.92
1505.69,-9.27,-19.94
1505.7,-9.2,-19.91
1505.71,-9.17,-19.9
1505.72,-9.14,-19.9
1505.73,-9.11,-19.84
1505.74,-9.05,-19.83
1505.75,-9.02,-19.83
1505.76,-8.96,-19.8
1505.77,-8.92,-19.77
1505.78,-8.87,-19.76
1505.79,-8.84,-19.7
1505.8,-8.8,-19.66
1505.81,-8.77,-19.7
1505.82,-8.73,-19.68
1505.83,-8.72,-19.65
1505.84,-8.67,-19.68
1505.85,-8.65,-19.67
1505.86,-8.62,-19.67
1505.87,-8.62,-19.7
1505.88,-8.6,-19.67
1505.89,-8.59,-19.68
1505.9,-8.57,-19.72
1505.91,-8.56,-19.73
1505.92,-8.56,-19.73
1505.93,-8.56,-19.77
1505.94,-8.58,-19.77
1505.95,-8.58,-19.77
1505.96,-8.59,-19.78
1505.97,-8.63,-19.77
1505.98,-8.64,-19.76
1505.99,-8.66,-19.78
1506.0,-8.69,-19.77
1506.01,-8.7,-19.75
1506.02,-8.73,-19.8
1506.03,-8.76,-19.79
1506.04,-8.78,-19.75
1506.05,-8.8,-19.75
1506.06,-8.85,-19.74
1506.07,-8.91,-19.71
1506.08,-8.98,-19.73
1506.09,-9.04,-19.7
1506.1,-9.08,-19.68
1506.11,-9.13,-19.68
1506.12,-9.19,-19.69
1506.13,-9.32,-19.64
1506.14,-9.4,-19.66
1506.15,-9.44,-19.66
1506.16,-9.47,-19.63
1506.17,-9.55,-19.66
1506.18,-9.72,-19.68
1506.19,-9.85,-19.69
1506.2,-9.89,-19.73
1506.21,-9.86,-19.78
1506.22,-9.82,-19.81
1506.23,-9.87,-19.86
1506.24,-9.99,-19.87
1506.25,-10.04,-19.88
1506.26,-9.94,-19.91
1506.27,-9.81,-19.97
1506.28,-9.78,-19.94
1506.29,-9.86,-19.97
1506.3,-9.95,-19.99
1506.31,-9.89,-19.94
1506.32,-9.79,-19.98
1506.33,-9.71,-19.95
1506.34,-9.69,-19.87
1506.35,-9.71,-19.87
1506.36,-9.71,-19.84
1506.37,-9.64,-19.79
1506.38,-9.54,-19.8
1506.39,-9.51,-19.74
1506.4,-9.49,-19.72
1506.41,-9.51,-19.71
1506.42,-9.48,-19.7
1506.43,-9.42,-19.71
1506.44,-9.35,-19.71
1506.45,-9.31,-19.74
1506.46,-9.32,-19.73
1506.47,-9.3,-19.77
1506.48,-9.25,-19.81
1506.49,-9.2,-19.83
1506.5,-9.16,-19.86
1506.51,-9.12,-19.9
1506.52,-9.1,-19.88
1506.53,-9.07,-19.91
1506.54,-9.02,-19.94
1506.55,-8.98,-19.9
1506.56,-8.95,-19.89
1506.57,-8.92,-19.92
1506.58,-8.88,-19.87
1506.59,-8.86,-19.89
1506.6,-8.82,-19.87
1506.61,-8.8,-19.82
1506.62,-8.76,-19.79
1506.63,-8.73,-19.8
1506.64,-8.69,-19.73
1506.65,-8.69,-19.72
1506.66,-8.65,-19.73
1506.67,-8.64,-19.69
1506.68,-8.62,-19.69
1506.69,-8.6,-19.69
1506.7,-8.58,-19.69
1506.71,-8.58,-19.69
1506.72,-8.58,-19.7
1506.73,-8.61,-19.66
1506.74,-8.6,-19.66
1506.75,-8.61,-19.68
1506.76,-8.6,-19.68
1506.77,-8.62,-19.7
1506.78,-8.64,-19.73
1506.79,-8.64,-19.75
1506.8,-8.67,-19.75
1506.81,-8.7,-19.76
1506.82,-8.73,-19.76
1506.83,-8.76,-19.77
1506.84,-8.77,-19.8
1506.85,-8.81,-19.8
1506.86,-8.84,-19.81
1506.87,-8.9,-19.86
1506.88,-8.94,-19.86
1506.89,-8.98,-19.87
1506.9,-9.04,-19.87
1506.91,-9.08,-19.85
1506.92,-9.15,-19.8
1506.93,-9.24,-19.82
1506.94,-9.28,-19.8
1506.95,-9.34,-19.77
1506.96,-9.37,-19.79
1506.97,-9.45,-19.74
1506.98,-9.51,-19.71
1506.99,-9.57,-19.72
1507.0,-9.56,-19.65
1507.01,-9.59,-19.67
1507.02,-9.64,-19.66
1507.03,-9.72,-19.67
1507.04,-9.77,-19.64
1507.05,-9.75,-19.68
1507.06,-9.72,-19.68
1507.07,-9.73,-19.72
1507.08,-9.77,-19.76
1507.09,-9.8,-19.79
1507.1,-9.78,-19.81
1507.11,-9.73,-19.86
1507.12,-9.68,-19.89
1507.13,-9.7,-19.9
1507.14,-9.71,-19.96
1507.15,-9.7,-19.97
1507.16,-9.64,-19.96
1507.17,-9.58,-20.03
1507.18,-9.52,-20.02
1507.19,-9.51,-19.97
1507.2,-9.5,-20.0
1507.21,-9.47,-19.93
1507.22,-9.41,-19.88
1507.23,-9.36,-19.88
1507.24,-9.32,-19.84
1507.25,-9.31,-19.78
1507.26,-9.31,-19.78
1507.27,-9.26,-19.74
1507.28,-9.21,-19.7
1507.29,-9.16,-19.7
1507.3,-9.14,-19.68
1507.31,-9.12,-19.66
1507.32,-9.1,-19.67
1507.33,-9.05,-19.69
1507.34,-9.01,-19.68
1507.35,-8.97,-19.71
1507.36,-8.96,-19.75
1507.37,-8.93,-19.76
1507.38,-8.89,-19.8
1507.39,-8.88,-19.81
1507.4,-8.83,-19.84
1507.41,-8.81,-19.82
1507.42,-8.79,-19.87
1507.43,-8.78,-19.84
1507.44,-8.76,-19.87
1507.45,-8.73,-19.9
1507.46,-8.72,-19.86
1507.47,-8.71,-19.84
1507.48,-8.7,-19.82
1507.49,-8.7,-19.79
1507.5,-8.7,-19.78
1507.51,-8.69,-19.73
1507.52,-8.69,-19.69
1507.53,-8.69,-19.7
1507.54,-8.7,-19.7
1507.55,-8.72,-19.64
1507.56,-8.72,-19.64
1507.57,-8.72,-19.62
1507.58,-8.76,-19.6
1507.59,-8.78,-19.6
1507.6,-8.82,-19.6
1507.61,-8.82,-19.6
1507.62,-8.83,-19.62
1507.63,-8.88,-19.64
1507.64,-8.91,-19.63
1507.65,-8.93,-19.68
1507.66,-8.98,-19.68
1507.67,-8.99,-19.65
1507.68,-9.05,-19.66
1507.69,-9.09,-19.73
1507.7,-9.15,-19.72
1507.71,-9.18,-19.74
1507.72,-9.24,-19.78
1507.73,-9.28,-19.81
1507.74,-9.34,-19.81
1507.75,-9.41,-19.87
1507.76,-9.47,-19.82
1507.77,-9.5,-19.83
1507.78,-9.51,-19.86
1507.79,-9.54,-19.87
1507.8,-9.62,-19.85
1507.81,-9.71,-19.83
1507.82,-9.74,-19.81
1507.83,-9.74,-19.8
1507.84,-9.72,-19.8
1507.85,-9.72,-19.72
1507.86,-9.77,-19.7
1507.87,-9.81,-19.69
1507.88,-9.79,-19.65
1507.89,-9.72,-19.6
1507.9,-9.68,-19.65
1507.91,-9.69,-19.63
1507.92,-9.72,-19.62
1507.93,-9.71,-19.66
1507.94,-9.66,-19.63
1507.95,-9.59,-19.66
1507.96,-9.54,-19.71
1507.97,-9.52,-19.74
1507.98,-9.52,-19.76
1507.99,-9.48,-19.83
1508.0,-9.45,-19.85
1508.01,-9.39,-19.88
1508.02,-9.37,-19.93
1508.03,-9.36,-19.94
1508.04,-9.35,-19.93
1508.05,-9.31,-19.97
1508.06,-9.27,-19.97
1508.07,-9.21,-19.94
1508.08,-9.17,-19.94
1508.09,-9.17,-19.91
1508.1,-9.13,-19.88
1508.11,-9.12,-19.86
1508.12,-9.1,-19.83
1508.13,-9.05,-19.78
1508.14,-9.02,-19.72
1508.15,-8.99,-19.69
1508.16,-8.96,-19.59
1508.17,-8.95,-19.64
1508.18,-8.91,-19.59
1508.19,-8.85,-19.57
1508.2,-8.82,-19.62
1508.21,-8.81,-19.61
1508.22,-8.79,-19.6
1508.23,-8.79,-19.64
1508.24,-8.75,-19.63
1508.25,-8.73,-19.64
1508.26,-8.69,-19.69
1508.27,-8.7,-19.73
1508.28,-8.68,-19.75
1508.29,-8.67,-19.77
1508.3,-8.65,-19.82
1508.31,-8.64,-19.81
1508.32,-8.66,-19.83
1508.33,-8.68,-19.84
1508.34,-8.69,-19.8
1508.35,-8.71,-19.81
1508.36,-8.73,-19.8
1508.37,-8.76,-19.78
1508.38,-8.76,-19.78
1508.39,-8.78,-19.77
1508.4,-8.79,-19.74
1508.41,-8.81,-19.74
1508.42,-8.84,-19.74
1508.43,-8.86,-19.68
1508.44,-8.9,-19.67
1508.45,-8.92,-19.67
1508.46,-8.95,-19.63
1508.47,-8.96,-19.65
1508.48,-9.02,-19.66
1508.49,-9.07,-19.63
1508.5,-9.11,-19.66
1508.51,-9.16,-19.66
1508.52,-9.19,-19.63
1508.53,-9.26,-19.63
1508.54,-9.34,-19.66
1508.55,-9.39,-19.66
1508.56,-9.44,-19.69
1508.57,-9.49,-19.7
1508.58,-9.52,-19.7
1508.59,-9.56,-19.74
1508.6,-9.64,-19.79
1508.61,-9.71,-19.76
1508.62,-9.71,-19.78
1508.63,-9.71,-19.79
1508.64,-9.72,-19.82
1508.65,-9.8,-19.78
1508.66,-9.85,-19.83
1508.67,-9.84,-19.83
1508.68,-9.79,-19.82
1508.69,-9.74,-19.85
1508.7,-9.74,-19.82
1508.71,-9.76,-19.8
1508.72,-9.74,-19.82
1508.73,-9.69,-19.77
1508.74,-9.64,-19.71
1508.75,-9.58,-19.71
1508.76,-9.58,-19.68
1508.77,-9.57,-19.65
1508.78,-9.54,-19.65
1508.79,-9.49,-19.6
1508.8,-9.43,-19.59
1508.81,-9.38,-19.61
1508.82,-9.37,-19.61
1508.83,-9.36,-19.59
1508.84,-9.31,-19.64
1508.85,-9.27,-19.66
1508.86,-9.23,-19.68
1508.87,-9.2,-19.72
1508.88,-9.17,-19.78
1508.89,-9.14,-19.78
1508.9,-9.1,-19.84
1508.91,-9.05,-19.83
1508.92,-9.05,-19.83
1508.93,-9.03,-19.88
1508.94,-8.99,-19.89
1508.95,-8.96,-19.87
1508.96,-8.93,-19.87
1508.97,-8.88,-19.86
1508.98,-8.85,-19.82
1508.99,-8.86,-19.8
1509.0,-8.84,-19.76
1509.01,-8.82,-19.67
1509.02,-8.77,-19.69
1509.03,-8.76,-19.61
1509.04,-8.76,-19.57
1509.05,-8.76,-19.6
1509.06,-8.74,-19.56
1509.07,-8.72,-19.54
1509.08,-8.71,-19.55
1509.09,-8.7,-19.55
1509.1,-8.71,-19.52
1509.11,-8.71,-19.57
1509.12,-8.72,-19.54
1509.13,-8.7,-19.56
1509.14,-8.69,-19.64
1509.15,-8.72,-19.66
1509.16,-8.74,-19.68
1509.17,-8.74,-19.71
1509.18,-8.76,-19.75
1509.19,-8.76,-19.75
1509.2,-8.79,-19.76
1509.21,-8.82,-19.79
1509.22,-8.82,-19.75
1509.23,-8.86,-19.79
1509.24,-8.89,-19.8
1509.25,-8.93,-19.78
1509.26,-8.95,-19.78
1509.27,-8.99,-19.79
1509.28,-9.02,-19.71
1509.29,-9.06,-19.72
1509.3,-9.1,-19.73
1509.31,-9.15,-19.7
